title,keywords,publisher,users,price,author,ing,genre,viewCount,score,uploaded,reviewCount,date,free_info
삽질의 미학[BL],#라이벌/앙숙#배틀연애#서브공있음#미인공#까칠공#츤데레공#까칠수#개그물#달달물#일상물#오해물#학원물#캠퍼스물#현대물#쌍방삽질,피플앤스토리,15세이용가,100원/회차 당,소금길,완결,BL,8만,9.2,전체 58,전체 120,23.07.11,2장
10년지기 소꿉친구와 황궁에 감금되었다,#가상시대물#능력남#계략남#능글남#다정남#절륜남#집착남#능력녀#친구>연인#권선징악#첫사랑#초월적존재,폴링인북스,15세이용가,100원/회차 당,아란쵸네,완결,로판,"2,120",10.0,전체 144,전체 0,23.07.11,3장
서버 1위 힐러지만 힐은 못합니다 [BL],#현대물#게임물#달달물#개그물#일상물#성장물#첫사랑#다정공#헌신공#미남공#순정공#까칠수#상처수,서울미디어코믹스,전체이용가,100원/회차 당,단델라이언,완결,BL,7.3만,10.0,전체 150,전체 186,23.07.11,3장
회귀한 대마법사의 용사 생활,#정통#복수#회귀#천재#노력#성장#착각#아티팩트#먼치킨#용사,디앤씨미디어,전체이용가,100원/회차 당,poo,완결,판타지,37.5만,9.3,전체 203,전체 262,23.07.10,0장
자야 [19세 완전판],#가상시대물#궁정로맨스#왕족/귀족#상처남#냉정남#카리스마남#존댓말남#능력녀#사이다녀#상처녀#외유내강,코핀커뮤니케이션즈,19세이용가,100원/회차 당,클람,완결,로맨스,3.5만,10.0,전체 37,전체 16,23.07.10,3장
인센티브 [19세 완전판],#현대로맨스#오피스물#사내연애#냉정남#집착남#까칠남#츤데레남#오만남#카리스마남#재벌남#능력녀#순정녀#짝사랑녀#몸정>맘정#갑을관계,코핀커뮤니케이션즈,19세이용가,100원/회차 당,정여름,완결,로맨스,18.2만,9.9,전체 110,전체 11,23.07.10,5장
위험한 출장 [19세 완전판],#오해물#재회물#몸정>맘정#사내연애#상처녀#외유내강#유혹남#직진남#절륜남,코핀커뮤니케이션즈,19세이용가,100원/회차 당,다온향,완결,로맨스,11.2만,10.0,전체 79,전체 17,23.07.10,3장
석류알 신부 [19세 완전판],#왕족/귀족#오해물#신분차이#몸정>맘정#계략남#존댓말남#능글남#동정남#엉뚱발랄녀#유혹녀#순진녀,코핀커뮤니케이션즈,19세이용가,100원/회차 당,밀밭,완결,로맨스,3.2만,10.0,전체 41,전체 17,23.07.10,3장
사랑을 끊다 [19세 완전판],#현대로맨스#외유내강#후회남#냉정남#다정남#다정녀#상처녀#재벌남#몸정>맘정#오피스물#소유욕/독점욕,코핀커뮤니케이션즈,19세이용가,100원/회차 당,셔틀,완결,로맨스,6.8만,10.0,전체 87,전체 117,23.07.10,4장
나를 세우는 너의 목소리 [19세 완전판],#현대로맨스#전문직물#천재#사내연애#갑을관계#운명#절륜남#순정남#상처남#동정남#상처녀#순정녀#직진녀#달달물#로맨틱코미디,코핀커뮤니케이션즈,19세이용가,100원/회차 당,킴쓰컴퍼니,완결,로맨스,1.2만,10.0,전체 78,전체 6,23.07.10,3장
나를 세우는 너의 목소리,#현대로맨스#전문직물#천재#사내연애#갑을관계#운명#절륜남#순정남#상처남#동정남#상처녀#순정녀#직진녀#로맨틱코미디#달달물,코핀커뮤니케이션즈,15세이용가,100원/회차 당,킴쓰컴퍼니,완결,로맨스,598,완결,전체 78,전체 3,23.07.10,3장
무시무시한 게임 재능,#먼치킨,제이플미디어,전체이용가,100원/회차 당,쿠바나더블, 연재,현판,7.9만,7.9,전체 138,전체 18,23.07.10,25장
날 채워줄,#현대로맨스#오해물#법조계#수사물#짝사랑#카리스마남#냉정남#상처녀#순진녀#짝사랑녀#계약관계#정략결혼,와이엠북스,15세이용가,100원/회차 당,나숙정,완결,로맨스,40.8만,9.8,전체 85,전체 845,23.07.10,0장
아기 황태자비의 아틀리에,#성장물#빙의물#회귀물#가족물#시한부#순정남#소유욕/독점욕#철벽남#능력녀#걸크러쉬#계략녀#친구>연인#쌍방삽질#로맨틱코미디#권선징악,에이템포미디어,전체이용가,100원/회차 당,서유아,완결,로판,119.2만,9.8,전체 150,전체 614,23.07.10,0장
만렙 주문 사용자입니다만?,#차원이동#게임,고렘팩토리,전체이용가,100원/회차 당,청초,완결,판타지,340.7만,9.2,전체 200,"전체 1,156",23.07.10,10장
사이버펑크 만렙 바바리안,#먼치킨#영웅/신화#고인물#게임#차원이동,라온이앤엠,전체이용가,100원/회차 당,스톤부르크, 연재,판타지,2.4만,9.1,전체 147,전체 15,23.07.10,25장
아프게 파고들어 [외전 선공개],#현대로맨스#후회남#몸정>맘정#계약관계#상처녀#육아물#소유욕/독점욕#집착남#재벌남,피플앤스토리,15세이용가,100원/회차 당,파란딱지,완결,로맨스,6만,10.0,전체 91,전체 189,23.07.10,3장
알타스의 동풍-후작부인 스캔들,#가상시대물#몸정>맘정#운명#왕족/귀족#소유욕/독점욕#까칠남#오만남#냉정남#후회남#집착남#계략녀#철벽녀#상처녀#냉정녀#신분차이,와이엠북스,15세이용가,100원/회차 당,개스켈,완결,로판,17.1만,9.9,전체 162,전체 140,23.07.09,6장
"울지 마, 가고 있어 [19세 완전판]",#무심남#무심녀#상처녀#첫사랑,북팔,19세이용가,100원/회차 당,carbo(도효원),완결,로맨스,1.9만,10.0,전체 57,전체 17,23.07.09,3장
쇼스타코비치왈츠2번 [19세 완전판],#계약관계#재회물#재벌남#절륜남#후회남,북팔,19세이용가,100원/회차 당,carbo(도효원),완결,로맨스,2.7만,9.7,전체 62,전체 13,23.07.09,3장
아빠 시켜주세요 [19세 완전판],#육아물#속도위반#시월드#삼각관계#원나잇#직진남#철벽녀#신파,북팔,19세이용가,100원/회차 당,최연,완결,로맨스,3.3만,10.0,전체 140,전체 19,23.07.08,5장
부부의 시간 [19세 완전판],#시월드#나이차커플#계약관계#재벌남#능글남#평범녀#상처녀#순정녀#신파,북팔,19세이용가,100원/회차 당,애디스,완결,로맨스,14.8만,9.7,전체 131,전체 11,23.07.08,4장
비급으로 가문을 세우겠습니다,#먼치킨#성장#소림#천재,contentshera,전체이용가,100원/회차 당,무도행,완결,무협,"5,199",9.5,전체 200,전체 1,23.07.08,25장
메리 배드 엔딩을 위한 공략집 [19세 완전판],#역하렘#라이벌/앙숙#소유욕/독점욕#절륜남#동정남#조신남#계략남#존댓말남#직진녀#로맨스판타지#피폐물,북팔,19세이용가,100원/회차 당,프레티아,완결,로판,48.1만,10.0,전체 338,전체 55,23.07.07,4장
컬렉터(Collector) [19세 완전판],#연예계물#복수물#계약관계#원나잇#소유욕/독점욕#재벌남#카리스마남#능력남#존댓말남#절륜남#능력녀#외유내강#무심녀#철벽녀#상처녀,피플앤스토리,19세이용가,100원/회차 당,서혜은,완결,로맨스,9.4만,10.0,전체 73,전체 35,23.07.07,3장
"너에게 가는, 길 [19세 완전판]",#회귀물#현대로맨스#재회물#몸정>맘정#소유욕/독점욕#능력남#재벌남#직진남#후회남#절륜남#집착남#냉정남#짝사랑녀#순정녀#상처녀,피플앤스토리,19세이용가,100원/회차 당,박온새미로,완결,로맨스,1.5만,10.0,전체 74,전체 0,23.07.07,3장
싸이코 시그널 [BL][19세 완전판],#현대물#캠퍼스물#달달물#일상물#잔잔물#다정공#연하공#츤데레공#짝사랑공#무심수#순진수#다정수#오해물#첫사랑#재회물,디앤씨미디어,19세이용가,100원/회차 당,창백점,완결,BL,2.6만,9.9,전체 120,전체 49,23.07.07,2장
질 나쁜 구애,#현대로맨스#오해물#복수물#권선징악#무심녀#까칠남#오만남#능력남#재회물#상처남#카리스마남#상처녀#갑을관계#계약관계,텐북,15세이용가,100원/회차 당,윤아진,완결,로맨스,1.1만,10.0,전체 61,전체 0,23.07.07,0장
미식축구 선출이 축구를 너무 잘함,#스포츠#천재#축구,제이플미디어,전체이용가,100원/회차 당,트라이즈,완결,현판,24.6만,9.6,전체 215,전체 54,23.07.07,25장
캠퍼스 원나잇 [19세 완전판],#캠퍼스물#원나잇#첫사랑#친구>연인#몸정>맘정#소유욕/독점욕#능글남#다정남#절륜남#직진남#동정남#엉뚱발랄녀#절륜녀#털털녀#로맨틱코미디,피플앤스토리,19세이용가,100원/회차 당,문정민,완결,로맨스,18.6만,10.0,전체 46,전체 76,23.07.07,2장
비서 맞선 [19세 완전판],#로맨틱코미디#달달물#엉뚱발랄녀#동정남#절륜남#유혹남#다정남#능글남#계략남#직진남#능력남#몸정>맘정#사내연애#맞선관계#첫사랑,피플앤스토리,19세이용가,100원/회차 당,문정민,완결,로맨스,11.3만,10.0,전체 46,전체 129,23.07.07,2장
마론 후작,#로맨스판타지#빙의물#중세물#가상시대물#순정남#나쁜남자#능글남#유혹남#대형견남#직진남#능력녀#걸크러쉬#힐링물#개그물#인외존재,스튜디오12,전체이용가,100원/회차 당,자야,월~금 연재,로판,"5,075.8만",10.0,전체 378,전체 4.8만,23.07.07,0장
고대신을 계승했다,#정통#성장#영웅/신화#만능#용병,제이트리미디어,전체이용가,100원/회차 당,잿나무,완결,판타지,4.6만,9.7,전체 198,전체 84,23.07.07,25장
러브캐처,#현대로맨스#사내연애#로맨틱코미디#동거물#달달물#복수물#나이차커플#신분차이#카리스마남#능력남#재벌남#무심남#순정녀#평범녀#순진녀,romantique,15세이용가,100원/회차 당,이수현,완결,로맨스,"1,896",완결,전체 35,전체 0,23.07.07,2장
너를 데려와,#현대로맨스#사내연애#동거물#복수물#애잔물#존댓말남#다정남#집착남#동정남#상처녀#무심녀,romantique,15세이용가,100원/회차 당,아리림,완결,로맨스,889,완결,전체 54,전체 0,23.07.07,4장
이상기후 [BL],#현대물#캠퍼스물#나이차커플#첫사랑#동거물#다정공#절륜공#츤데레공#능력공#짝사랑수#상처수,BLme,15세이용가,100원/회차 당,은유,완결,BL,"5,692",10.0,전체 111,전체 1,23.07.07,6장
전설의 투자재벌,#재벌,펜타그램,전체이용가,100원/회차 당,휴화산,완결,현판,39.5만,9.7,전체 178,전체 37,23.07.07,25장
절세신투,#해외로맨스#동양풍#로맨스판타지#가상시대물#빙의물#역하렘#능력남#걸크러쉬,판오름,전체이용가,100원/회차 당,야북,완결,로맨스,11.5만,10.0,전체 835,전체 21,23.07.07,25장
SSS급 괴물 사냥꾼,#생존,포텐,전체이용가,100원/회차 당,이원규,완결,현판,2.3만,3.3,전체 200,전체 13,23.07.06,25장
이번 생은 싹쓰리 재벌,#경영/기업#재벌#회귀,문피아,전체이용가,100원/회차 당,팥고당,완결,현판,18.6만,9.2,전체 105,전체 69,23.07.06,30장
아포칼립스에서 집을 강화,#아포칼립스#경영/기업#시스템,문피아,전체이용가,100원/회차 당,이케요,완결,현판,9.1만,5.2,전체 173,전체 44,23.07.06,26장
군필로 시작하는 아이돌 생활,#가수#시스템,문피아,전체이용가,100원/회차 당,안신,완결,현판,12.4만,8.9,전체 120,전체 45,23.07.06,25장
고독한 에이스,#스포츠#야구#노력#회귀,문피아,전체이용가,100원/회차 당,황금왼팔,완결,현판,11.9만,9.9,전체 232,전체 59,23.07.06,26장
상냥한 원수와의 정략결혼,#로맨스판타지#궁정로맨스#회귀물#타임슬립#왕족/귀족#다정남#순정남#동정남#카리스마남#존댓말남#다정녀#외유내강,kwbooks,15세이용가,100원/회차 당,슬로프,완결,로판,2.1만,10.0,전체 113,전체 22,23.07.06,3장
악역의 사촌으로 살아남기 [19세 완전판],#로맨스판타지#소유욕/독점욕#계략남#연하남#동정남#외유내강,필연매니지먼트,19세이용가,100원/회차 당,신록보다푸른,완결,로판,12.2만,9.9,전체 124,전체 85,23.07.06,5장
"망국의 왕, 재벌이 되다",#대체역사,제이플미디어,전체이용가,100원/회차 당,Analog감성,완결,판타지,4.1만,8.1,전체 225,전체 11,23.07.06,25장
회귀 후 코인 재벌,#재벌#회귀#성장,라온이앤엠,전체이용가,100원/회차 당,해수남,완결,현판,12.2만,8.4,전체 113,전체 22,23.07.06,25장
해적의 일기,#정통#전쟁,Arete,전체이용가,100원/회차 당,편곤,완결,판타지,1.8만,10.0,전체 173,전체 104,23.07.06,25장
"[BL] 죽느니 퇴사하겠습니다, 이사님!",#현대물#사내연애#성장물#회귀물#오피스물#짝사랑#다정공#존댓말공#미남공#능력수#짝사랑수,연필,15세이용가,100원/회차 당,보리수염,완결,BL,1.8만,10.0,전체 149,전체 2,23.07.06,3장
네 동물의 왕국 [19세 완전판],#로맨스판타지#첫사랑#재회물#소유욕/독점욕#왕족/귀족#카리스마남#절륜남#직진남#신분차이,연필,19세이용가,100원/회차 당,"마약젤리,카밀,이인혜,최고낑",완결,로판,7.9만,10.0,전체 44,전체 38,23.07.06,1장
사랑은 이제 안 한다고 했잖아요,#로맨스판타지#회귀물#오해물#첫사랑#소유욕/독점욕#후회남#능력남#계략남#다정남#짝사랑남#순정남#다정녀#애잔물#힐링물,페퍼민트,전체이용가,100원/회차 당,김소공,완결,로판,"2,906",10.0,전체 131,전체 1,23.07.05,3장
맞선 상대가 납치범이었다,#로맨스판타지#먼치킨#착각물#수인물#다정남#능력남#계략남#집착남#직진남#엉뚱발랄녀#외유내강#계약관계#로맨틱코미디,넥스트 프로덕션,전체이용가,100원/회차 당,연서나,완결,로판,347.3만,9.8,전체 156,"전체 2,996",23.07.05,0장
"조선, 제국주의에 물들다",#대체역사,제이플미디어,전체이용가,100원/회차 당,Analog감성,완결,판타지,3만,9.8,전체 201,전체 26,23.07.05,25장
차원문으로 만렙 요리사,#이능력#서포터#만능#차원이동#시스템#먹방/요리#노력#성장,라온이앤엠,전체이용가,100원/회차 당,오너피,완결,판타지,5.7만,9.8,전체 201,전체 47,23.07.05,25장
대표님과 나쁜 짓,#현대로맨스#오피스물#오만남#까칠남#무심녀#계약관계,툰플러스,15세이용가,100원/회차 당,잎새달,완결,로맨스,4만,10.0,전체 73,전체 13,23.07.05,3장
내게 집착하는 흑막을 울려버렸다,#로맨스판타지#착각물#환생물#빙의물#첫사랑#인외존재#다정남#순정남#능력남#직진남#능력녀#외유내강#소꿉친구#로맨틱코미디,도서출판 청어람,전체이용가,100원/회차 당,은소희,완결,로판,2.7만,10.0,전체 123,전체 39,23.07.05,4장
국방부 지하의 마스터 스미스,#레이드#복수#아포칼립스#기갑#회귀#SF#성장#시스템#고인물#대장장이/생산직,에피루스,전체이용가,100원/회차 당,람쥐썬더,완결,판타지,529.8만,8.9,전체 326,"전체 3,097",23.07.05,20장
괴도천마,#퓨전#환생#생존#천재#노력#성장#천마#마교#검,스토리튠즈,전체이용가,100원/회차 당,찬괭,완결,무협,177.2만,9.8,전체 201,전체 741,23.07.04,10장
말단 병사가 2회차를 숨김,#전쟁#생존#회귀#군인#복수,문피아,전체이용가,100원/회차 당,2차자아,완결,판타지,22.1만,9.9,전체 275,전체 68,23.07.04,24장
마지막 바이킹,#대체역사#전쟁,문피아,전체이용가,100원/회차 당,까다롭스키,완결,판타지,5.3만,10.0,전체 280,전체 409,23.07.04,26장
검술명가 매국노 장남이 돌아옴,#먼치킨#망나니#회귀#노력#검사,문피아,전체이용가,100원/회차 당,RUT,완결,판타지,5.2만,9.9,전체 130,전체 36,23.07.04,25장
SSS급 미친 공무원 헌터,#귀환#시스템,문피아,전체이용가,100원/회차 당,윤심투,완결,현판,20.6만,9.8,전체 130,전체 81,23.07.04,24장
마녀로 빙의해도 바리스타입니다,#드라마#힐링물#초월적존재#운명#전문직물#다정남#능력녀#평범녀#오만남#능력남#성장물#왕족/귀족#삼각관계#신분차이#빙의물,kwbooks,전체이용가,100원/회차 당,박석태,월~금 연재,로판,1.3만,10.0,전체 314,전체 96,23.07.04,5장
신귀환생,#환생#성장#천재,알에스미디어,전체이용가,100원/회차 당,보용도,매일 연재,무협,"1,421.9만",9.0,전체 392,"전체 4,839",23.07.04,0장
나 혼자서 클리어,#시스템,제이플미디어,전체이용가,100원/회차 당,곰돌이부우,완결,판타지,4만,8.8,전체 150,전체 18,23.07.04,25장
러브 인 캠퍼스 [19세 완전판],#현대로맨스#캠퍼스물#짝사랑#첫사랑#다정남#오빠#능력남#선배#엉뚱발랄녀#평범녀#애교녀#순진녀#털털녀#달달물#로맨틱코미디,다산북스,19세이용가,200원/회차 당,정가온,완결,로맨스,46.8만,9.7,전체 91,전체 248,23.07.04,0장
덫에 걸린 늑대도 사냥을 꿈꾼다 [BL][19세 완전판],#오메가버스#집착공#대형견공#츤데레공#시리어스물,북팔,19세이용가,100원/회차 당,탕쥐,완결,BL,2.9만,10.0,전체 110,전체 22,23.07.04,3장
네 집이 내 집! [BL][19세 완전판],#현대물#성장물#동거물#다정공#능글공#무심공#미남공#다정수#순진수#순정수#명랑수#나이차커플#잔잔물#달달물#일상물,서울미디어코믹스,19세이용가,100원/회차 당,피아A,완결,BL,3.7만,10.0,전체 108,전체 28,23.07.04,3장
나쁜 짓거리,#현대로맨스#동거물#오해물#신데렐라#소유욕/독점욕#몸정>맘정#능글남#재벌남#집착남#절륜남#나쁜남자#후회남#짝사랑녀#평범녀#상처녀,와이엠북스,15세이용가,100원/회차 당,한봄이,완결,로맨스,1.1만,10.0,전체 70,전체 0,23.07.04,3장
2회차 드래곤은 유희를 즐긴다,#빙의#마왕#용사,원스토어북스,전체이용가,100원/회차 당,글밈,완결,판타지,2.1만,10.0,전체 201,전체 23,23.07.04,25장
멸망할 세상 속 최애 구하기,#차원이동#빙의#먼치킨#마법사#아포칼립스,에이시스미디어,전체이용가,100원/회차 당,탕해,완결,판타지,4.4만,9.8,전체 289,전체 127,23.07.04,25장
절대강한,#정통#먼치킨#성장#귀환#깽판#망나니#정파#검#궁#권#창#지존,디앤씨미디어,전체이용가,100원/회차 당,백보,완결,무협,524.8만,9.5,전체 300,"전체 2,501",23.07.03,0장
신神들린 탑 매니지먼트,#전문직#먼치킨#매니저#천재,Arete,전체이용가,100원/회차 당,콩콩이빠덜,완결,현판,4.1만,8.6,전체 191,전체 28,23.07.03,25장
"대표님, 우리 계약 연애 해요",#현대로맨스#복수물#존댓말남#재벌남#카리스마남#능력녀#상처녀#사이다녀#계약관계#달달물#권선징악,스튜디오예스원,15세이용가,100원/회차 당,골드리스트,완결,로맨스,1.6만,10.0,전체 85,전체 22,23.07.03,3장
이세계 참모총장이 되었다,#차원이동#정통#전쟁#생존#영웅/신화#영지#천재#노력#성장#검사#이능력#정치가#군인,다산북스,전체이용가,100원/회차 당,비비디,휴재,판타지,25.7만,9.5,전체 146,전체 192,23.07.03,20장
외과의로 시작하는 헌터생활,#생존#마검사#회귀,contentshera,전체이용가,100원/회차 당,랑현설,완결,판타지,"7,727",10.0,전체 350,전체 3,23.07.03,25장
아카데미 밥맛 교수가 되었다,#학원#성장#먼치킨,contentshera,전체이용가,100원/회차 당,Sragon,완결,판타지,5.7만,7.8,전체 348,전체 47,23.07.03,25장
지옥에서 온 검사,#전문직#빙의#법조인,kwbooks,전체이용가,100원/회차 당,정고사리,완결,현판,9.6만,9.8,전체 200,전체 67,23.07.01,25장
영화 찍는 마법사,#전문직#환생#방송#천재#노력#성장#감독/스카우터#배우#조력자,kwbooks,전체이용가,100원/회차 당,에바트리체,완결,현판,3만,9.8,전체 253,전체 17,23.07.01,28장
출근하는 강화술사,#성장#노력#천재#조력자#깽판#총#시스템#생존#먼치킨#아티팩트#이능력#초능력,kwbooks,전체이용가,100원/회차 당,이어랑,완결,판타지,1.7만,7.0,전체 162,전체 3,23.07.01,23장
[BL] 악역 스승은 주인공을 강호에 유기했다,#동양풍#빙의물#재회물#피폐물#연하공#능력수#사제지간#다공일수#개그물#철벽수#존댓말공#직진공#강공#미남공,글로번,15세이용가,100원/회차 당,달분,완결,BL,33.1만,7.6,전체 201,전체 386,23.07.01,0장
짙은 탐닉 [외전 선공개],#몸정>맘정#갑을관계#계략남#직진남#카리스마남#신파#오해물#복수물,북팔,15세이용가,100원/회차 당,유라떼,완결,로맨스,10만,10.0,전체 89,전체 111,23.07.01,4장
접근 금지! 미친 에스퍼 있음 [BL],#가이드버스#현대물#판타지물#헌터물#학원물#첫사랑#평범수#상처수#외유내강수#미남공#능글공#재벌공#광공#짝사랑공#집착공,피플앤스토리,15세이용가,100원/회차 당,텐인,완결,BL,2만,10.0,전체 122,전체 112,23.07.01,3장
연애의 완성,#현대로맨스,래이니북스,15세이용가,100원/회차 당,차오름(죠니),완결,로맨스,"1,585",10.0,전체 31,전체 0,23.07.01,1장
쏘니도로 해적단,#정통#복수#천재#노력#총#만능#초능력,솔나미디어,전체이용가,100원/회차 당,기린초,완결,판타지,"1,071",10.0,전체 261,전체 1,23.07.01,25장
미래를 읽는 경력직 신인 가수,#가수#노력#성장,연필,전체이용가,100원/회차 당,수박주스,완결,현판,"8,663",10.0,전체 225,전체 2,23.07.01,25장
이 세계 텃밭 재료로 천재요리사?!,#경영/기업#먹방/요리#천재#노력#성장#조력자#요리사,스토리튠즈,전체이용가,100원/회차 당,가온하루,완결,현판,45.9만,9.6,전체 251,전체 438,23.07.01,25장
"임진록, 대륙의 별",#게임#먼치킨,솔나미디어,전체이용가,100원/회차 당,김호영,완결,판타지,"3,744",5.5,전체 250,전체 0,23.07.01,25장
내겐 위험한 오빠 친구,#현대로맨스#재회물#트라우마#다정남#소유욕/독점욕#재벌남#카리스마남#오빠#능력남#절륜남#계략남#상처녀#순진녀#후회남#직진남,연담,15세이용가,100원/회차 당,강달콩,완결,로맨스,682.2만,9.4,전체 93,"전체 4,617",23.06.30,0장
이 가문은 막내가 살립니다,#로맨스판타지#육아물#성장물#회귀물#애교녀#다정녀#순진녀#능력녀#외유내강#치유물#힐링물#애잔물#권선징악,스튜디오12,전체이용가,100원/회차 당,마랭,"월, 화, 목, 금 연재",로판,"1,034.5만",9.8,전체 293,"전체 5,060",23.06.30,0장
스팅거(Stinger),#현대로맨스#동거물#달달물#로맨틱코미디#조직/암흑가#소유욕/독점욕#몸정>맘정#나이차커플#카리스마남#절륜남#계략남#능력남#재벌남#능글남#철벽남,로망로즈,15세이용가,100원/회차 당,다깡,완결,로맨스,1만,10.0,전체 80,전체 4,23.06.30,4장
엔딩 크레딧,#현대로맨스#복수물#전문직물#카리스마남#능력남#재벌남#순정남#까칠남#직진남#냉정남#능력녀#순정녀#직진녀#걸크러쉬#순진녀,romantique,15세이용가,100원/회차 당,홍영,완결,로맨스,"1,058",완결,전체 64,전체 0,23.06.30,4장
유성록 탐정 사무소,#현대로맨스#복수물#미스터리#삼각관계#카리스마남#능글남#능력남#오만남#상처남#다정남#능력녀#직진녀#사이다녀,romantique,15세이용가,100원/회차 당,이시선,완결,로맨스,"1,092",완결,전체 76,전체 0,23.06.30,4장
마운드 너머의 지배자,#스포츠,로크미디어,전체이용가,100원/회차 당,나인제로,완결,현판,33만,9.8,전체 206,전체 161,23.06.30,25장
이혼 첫 날에 와이프가 생겼다,#천재#노력#먼치킨,문피아,전체이용가,100원/회차 당,방현,완결,현판,27.7만,8.7,전체 273,전체 183,23.06.29,25장
고종이 인성질을 잘함,#대체역사#빙의#깽판#왕족/귀족#실존인물,문피아,전체이용가,100원/회차 당,Poket7,완결,판타지,11만,9.8,전체 186,전체 120,23.06.29,26장
조선 출신 중국 대군벌,#대체역사#전쟁#생존#천재#노력#군인#정치가,문피아,전체이용가,100원/회차 당,결욕,월~금 연재,판타지,29.1만,9.0,전체 537,전체 299,23.06.29,25장
[BL] 지금 우리 사이는 [15세 개정판],#현대물#캠퍼스물#학원물#육아물#오해물#원나잇#첫사랑#까칠공#집착공#미인공#상처수#짝사랑수#배틀연애#친구>연인#소꿉친구,BLYNUE블리뉴,15세이용가,100원/회차 당,공연희,완결,BL,2.6만,10.0,전체 107,전체 15,23.06.29,3장
무협지 속 기연 독식 주인공이 되었다,#퓨전#빙의#권#노력#성장#먼치킨#조력자#천재,kwbooks,전체이용가,100원/회차 당,이온,완결,무협,261.7만,8.8,전체 247,"전체 1,021",23.06.29,20장
내 죽음까지 독점하려는 악마에게,#로맨스판타지#성장물#중세물#초월적존재#소유욕/독점욕#직진남#능력녀#다정남#집착남#계략남#상처녀#직진녀#금단의관계#치유물#계약관계,시즈닝북스,15세이용가,100원/회차 당,독주,완결,로판,"1,315",7.8,전체 168,전체 2,23.06.28,3장
[BL] 지금 우리 사이는 [19세 완전판],#현대물#학원물#캠퍼스물#배틀연애#소꿉친구#원나잇#재회물#첫사랑#친구>연인#집착공#까칠공#미인공#상처수#짝사랑수#오해물,BLYNUE블리뉴,19세이용가,100원/회차 당,공연희,완결,BL,15.6만,9.7,전체 108,전체 208,23.06.28,3장
죄악의 열매 [19세 완전판],#현대로맨스#복수물#첫사랑#신데렐라#다정남#소유욕/독점욕#능력남#유혹남#집착남#존댓말남#상처녀#권선징악,가하,19세이용가,100원/회차 당,춈춈,완결,로맨스,57.8만,9.8,전체 114,전체 149,23.06.28,2장
게임 찢고 나온 만능 연예인,#전문직#시스템#가수,엠스토리허브,전체이용가,100원/회차 당,백하준,완결,현판,6.3만,9.4,전체 200,전체 19,23.06.28,25장
무조건 죽을 운명인 몰락가에 빙의했다,#게임#영지#성장#고인물#생존#빙의#포식/흡수#먼치킨#시스템#만능,kwbooks,전체이용가,100원/회차 당,공플이,월~금 연재,판타지,200.2만,9.7,전체 365,"전체 1,591",23.06.28,10장
음공천하,#퓨전#정통#깽판#먼치킨#영웅/신화#천재#노력#성장#착각#조력자#고인물#정파#사파#망나니,포텐,전체이용가,100원/회차 당,서호,완결,무협,361.3만,9.4,전체 213,"전체 1,571",23.06.28,15장
잡아먹히기 전에,#현대로맨스#계약관계#소유욕/독점욕#재벌남#후회남#계략남,에이템포미디어,15세이용가,100원/회차 당,왕밤빵9,완결,로맨스,1.7만,10.0,전체 80,전체 5,23.06.28,5장
천재작가 우하루,#전문직#방송#빙의#천재#작가,문피아,전체이용가,100원/회차 당,주딩크,완결,현판,20.9만,9.4,전체 200,전체 82,23.06.27,25장
회귀한 형사가 범인을 다 잡음,#복수#회귀#경찰#노력#형사#조력자,문피아,전체이용가,100원/회차 당,페이소,완결,현판,21.5만,9.9,전체 206,전체 229,23.06.27,25장
삼국지 : 공손속이 누구야?,#삼국지#전쟁#게임#시스템#생존#대체역사#빙의,문피아,전체이용가,100원/회차 당,날여우,완결,판타지,22.8만,9.1,전체 300,전체 88,23.06.27,25장
저승꽃감관 [19세 완전판],#동양풍#궁정물#가상시대물#신분차이#헌신공#강공#냉혈공#계략공#다정수#상처수#달달물#힐링물,온글미디어,19세이용가,100원/회차 당,에복,완결,BL,"6,649",10.0,전체 198,전체 0,23.06.27,3장
시한부 남편을 살리려 합니다만,#로맨스판타지#시한부#능력녀#다정녀#츤데레남#능력남#상처남#순정남,연필,15세이용가,100원/회차 당,티샤츄,완결,로판,15.4만,9.9,전체 138,전체 131,23.06.27,3장
부당한 제안,#현대로맨스#오해물#복수물#몸정>맘정#소유욕/독점욕#상처남#후회남#재벌남#상처녀#순정녀#계략남,필연매니지먼트,15세이용가,100원/회차 당,진작,완결,로맨스,133.7만,9.5,전체 92,전체 776,23.06.27,0장
임시육아 중인 시한부 악녀입니다,#계약관계#빙의물#로맨스판타지#육아물#로맨틱코미디,에이템포미디어,전체이용가,100원/회차 당,박깃털,완결,로판,2.5만,9.9,전체 151,전체 9,23.06.27,5장
자연인 재벌 성공기!,#경영/기업#성장#먼치킨#재벌,에이시스미디어,전체이용가,100원/회차 당,교산(蛟山),완결,현판,16.4만,9.4,전체 181,전체 18,23.06.27,25장
미의 여신이 되어버렸다,#로맨스판타지#빙의물,kwbooks,전체이용가,100원/회차 당,주은린,완결,로판,55.4만,9.9,전체 159,전체 565,23.06.26,0장
악하소서,#로맨스판타지#소유욕/독점욕#성장물#운명#천재#후회남#상처녀#라이벌/앙숙#갑을관계#오만남#능력녀,팝콘미디어,15세이용가,100원/회차 당,박희영,완결,로판,"1,396",10.0,전체 150,전체 0,23.06.26,3장
