title,keywords,publisher,users,price,author,ing,genre,viewCount,score,uploaded,reviewCount,date,free_info
귀행,#정통#복수#먼치킨,라온이앤엠,15세이용가,100원/회차 당,손연우,완결,무협,"7,427",5.5,전체 164,전체 0,24.01.15,25장
강호돌파,#하렘#생존#정통,라온이앤엠,15세이용가,100원/회차 당,손연우,완결,무협,"6,659",5.7,전체 150,전체 1,24.01.15,25장
결혼은 살아 보고,#현대로맨스#다정남#상처남#철벽남#능력녀#직진녀#재벌녀#맞선관계#로맨틱코미디#걸크러쉬#존댓말남,글로번,15세이용가,100원/회차 당,송라현,완결,로맨스,"1,678",완결,전체 66,전체 0,24.01.15,3장
밤에만 보는 사이,#현대로맨스#오해물#재회물#몸정>맘정#운명#까칠남#다정남#재벌남#직진남#오만남#후회남#다정녀#상처녀#순정녀#정략결혼,필연매니지먼트,15세이용가,100원/회차 당,단단,완결,로맨스,"1,616",완결,전체 87,전체 0,24.01.15,3장
천하제일 가문으로 키우겠습니다,#로맨스판타지#무협물#먼치킨#회귀물#성장물#능력녀#걸크러쉬#무심녀#사이다녀#까칠남#오만남#츤데레남#대형견남#다정남#라이벌/앙숙,에이템포미디어,전체이용가,100원/회차 당,자여경,수~일 연재,로판,235.1만,9.8,전체 205,"전체 1,707",24.01.14,0장
시한부 악역에게 필요한 건 북극여우 [BL],#판타지물#서양풍#빙의물#성장물#시한부#미남공#미인공#다정공#헌신공#순정공#다정수#순정수#능력수#달달물#힐링물,서울미디어코믹스,15세이용가,100원/회차 당,청연덕,완결,BL,48만,9.7,전체 120,전체 545,24.01.14,0장
초능력무신 ,#먼치킨#정통#천재#노력#성장,로크미디어,전체이용가,100원/회차 당,운천룡,매일 연재,무협,900.7만,9.3,전체 262,"전체 3,869",24.01.13,20장
안전 이혼은 없다 [19세 완전판],#현대로맨스#오해물#재회물#시월드#까칠남#나쁜남자#소유욕/독점욕#직진남#오만남#상처녀#조직/암흑가#재벌남#능력남#계략남#첫사랑,연담,19세이용가,100원/회차 당,피오렌티,완결,로맨스,61만,9.8,전체 90,전체 558,24.01.13,0장
안전 이혼은 없다,#현대로맨스#오해물#재회물#시월드#까칠남#나쁜남자#소유욕/독점욕#재벌남#직진남#오만남#상처녀#조직/암흑가#계략남#능력남#첫사랑,연담,15세이용가,100원/회차 당,피오렌티,완결,로맨스,85.1만,9.1,전체 85,전체 379,24.01.13,0장
아이를 낳았으면 합니다 [19세 완전판],#까칠남#동거물#몸정>맘정#소유욕/독점욕,북팔,19세이용가,100원/회차 당,문정민,완결,로맨스,7.6만,10.0,전체 40,전체 83,24.01.13,8장
마개조 스켈레톤이 너무 강함,#먼치킨#성장,고렘팩토리,전체이용가,100원/회차 당,취력,완결,판타지,6.8만,10.0,전체 125,전체 142,24.01.12,25장
세 번째 전생이지만 그래도 대장장이를 한다,#대장장이/생산직,고렘팩토리,전체이용가,100원/회차 당,취력,완결,판타지,2.8만,9.9,전체 200,전체 4,24.01.12,25장
자동차왕 헨리 포드는 조선 출신 재벌입니다,#재벌#빙의,제이플미디어,전체이용가,100원/회차 당,유유천천,완결,현판,16.2만,9.8,전체 217,전체 166,24.01.12,25장
이혼 후 잘생김,#노력#방송#BJ#착각#작가#천재#조력자,kwbooks,전체이용가,100원/회차 당,오수정,완결,현판,4.2만,9.4,전체 165,전체 11,24.01.12,30장
안방에서 미래 지식이 쏟아져,#재벌#AI,kwbooks,전체이용가,100원/회차 당,10000두, 연재,현판,4.5만,9.7,전체 107,전체 11,24.01.12,29장
독심술로 부동산 재벌,#노력#성장#먼치킨,kwbooks,전체이용가,100원/회차 당,아이언,완결,현판,3.7만,9.9,전체 202,전체 5,24.01.12,25장
하루 아침에 음악괴수!,#먼치킨#천재#노력#성장#가수#방송#회귀,kwbooks,전체이용가,100원/회차 당,안형찬,완결,현판,2.7만,10.0,전체 175,전체 6,24.01.12,25장
키스 한 번만,#현대로맨스#달달물#소유욕/독점욕#원나잇#몸정>맘정#집착남#다정남#절륜남#계략남#재벌남#후회남#유혹녀#절륜녀#순정녀#집착녀,로망로즈,15세이용가,100원/회차 당,릴케(이정숙),완결,로맨스,1.7만,완결,전체 92,전체 6,24.01.12,4장
아웃 오브 가이드 외전 [BL][19세 완전판],#현대물#가이드버스#동거물#회귀물#첫사랑#계약관계#다공일수#능력수#상처수#까칠공#연하공#대형견공#미인공#능글공#집착공,서울미디어코믹스,19세이용가,100원/회차 당,청연덕,완결,BL,974,완결,전체 10,전체 0,24.01.12,0장
무자비한 카운트,#현대로맨스#신파#소유욕/독점욕#첫사랑#카리스마남#집착남#다정남#유혹남#능력남#재벌남#순정남#직진남#도도녀#능력녀#철벽녀,로망로즈,15세이용가,100원/회차 당,김은희(설화),완결,로맨스,"1,846",완결,전체 76,전체 0,24.01.12,4장
빨간 생채기,#현대로맨스#정략결혼#소유욕/독점욕#권선징악#나이차커플#냉정남#무심남#집착남#절륜남#재벌남#능력남#순정녀#짝사랑녀#상처녀#순진녀,romantique,15세이용가,100원/회차 당,7월,완결,로맨스,1.3만,10.0,전체 74,전체 4,24.01.12,4장
오늘도 깨끗하게,#로맨스판타지#달달물#로맨틱코미디#잔잔물#힐링물#능력녀#외유내강#다정녀#다정남#능력남#운명,리케,전체이용가,100원/회차 당,양효진,완결,로판,2.8만,10.0,전체 132,전체 21,24.01.12,3장
인생 2회차는 슈퍼 에이스,#스포츠#천재#성장#먼치킨#회귀#야구,에이시스미디어,전체이용가,100원/회차 당,강성곤,완결,현판,13.8만,9.3,전체 185,전체 21,24.01.12,25장
전부 다 원해,#계략남#소유욕/독점욕#재벌남#직진남#상처남#나쁜남자#상처녀,툰플러스,15세이용가,100원/회차 당,태정원,완결,로맨스,2.4만,10.0,전체 78,전체 11,24.01.12,5장
각인까지 할 생각은 없었는데요,#로맨스판타지#능글남#계략남#츤데레남#집착남#엉뚱발랄녀#다정녀#타임슬립#빙의물#수인물#환생물#계약관계#소꿉친구#로맨틱코미디,필연매니지먼트,전체이용가,100원/회차 당,홍저리,완결,로판,62.2만,9.7,전체 120,전체 397,24.01.11,0장
왕따직원 아니고 재벌입니다,#경영/기업#재벌#회사원#노력,문피아,전체이용가,100원/회차 당,라미로,완결,현판,12.1만,9.6,전체 203,전체 6,24.01.11,22장
아포칼립스에서 보험금을 받았다,#회사원#아티팩트#아포칼립스#생존#시스템,문피아,전체이용가,100원/회차 당,단정한니트,완결,현판,15.8만,8.6,전체 175,전체 111,24.01.11,25장
스펠릭의 사냥꾼,#영지#생존#왕족/귀족,문피아,전체이용가,100원/회차 당,zaksalking,월~금 연재,판타지,4.7만,9.4,전체 333,전체 81,24.01.11,26장
미래를 쓰는 작가님,#회귀#천재#노력#전문직,문피아,전체이용가,100원/회차 당,수민,완결,현판,3.6만,9.6,전체 173,전체 48,24.01.11,25장
미궁에서 나 혼자 산다,#레이드#복수#생존#차원이동,문피아,전체이용가,100원/회차 당,limkun,완결,판타지,10만,8.6,전체 155,전체 51,24.01.11,25장
무한재화 플레이어,#게임#시스템,문피아,전체이용가,100원/회차 당,그림자별,월~금 연재,판타지,7.8만,9.9,전체 191,전체 147,24.01.11,30장
선인지로,#시대물#판타지드라마#역사#휴머니즘,판시아,전체이용가,100원/회차 당,소년행,매일 연재,드라마,82.7만,9.9,전체 297,"전체 1,059",24.01.11,20장
첫 번째 악녀는 돈부터 벌겠습니다,#로맨스판타지#오해물#착각물#빙의물#여주판타지#우연한만남#운명#왕족/귀족#집착남#직진남#능력녀#걸크러쉬#삼각관계#로맨틱코미디#권선징악,누온미디어,전체이용가,100원/회차 당,라스키아,완결,로판,21.4만,10.0,전체 151,전체 205,24.01.11,3장
질 나쁜 계약 남편,#현대로맨스#오해물#법조계#쌍방삽질#신파#권선징악#맞선관계#정략결혼#짝사랑녀#상처녀#직진남#절륜남#나쁜남자#소유욕/독점욕#후회남,스튜디오12,15세이용가,100원/회차 당,진하리,완결,로맨스,138.4만,9.8,전체 109,"전체 1,462",24.01.11,0장
천재 타자가 시간을 되돌림,#스포츠#회귀#야구,제이트리미디어,전체이용가,100원/회차 당,엄백호88,완결,현판,4만,9.0,전체 183,전체 20,24.01.11,25장
처음부터 다시 쓰는 이야기[19세 완전판],#현대로맨스,신영미디어,19세이용가,100원/회차 당,킴쓰컴퍼니,완결,로맨스,"3,721",완결,전체 93,전체 0,24.01.11,3장
전직 요원은 1타 강사,#아포칼립스#생존#먼치킨,로크미디어,전체이용가,100원/회차 당,버드와칭,완결,현판,"4,931",10.0,전체 201,전체 0,24.01.11,26장
투신 추산,#퓨전#먼치킨#복수,엠스토리허브,전체이용가,100원/회차 당,소그미,완결,무협,"9,948",10.0,전체 300,전체 1,24.01.10,25장
무왕대구,#퓨전#성장#복수,엠스토리허브,전체이용가,100원/회차 당,소그미,완결,무협,"4,405",완결,전체 200,전체 2,24.01.10,25장
[BL] 빙의했더니 장르가 달라졌는데요?,#판타지물#서양풍#궁정물#오메가버스#영혼체인지#빙의물#첫사랑#능글공#다정공#능력공#미남공#능력수#다정수#순진수#신분차이,글로번,15세이용가,100원/회차 당,청록별,완결,BL,62.4만,9.8,전체 131,전체 719,24.01.10,0장
멜로는 체질이 아니라서,#현대로맨스#연예계물#순정남#원나잇#재벌남#직진남#능력녀#걸크러쉬#로맨틱코미디#드라마#몸정>맘정#능글남,누온미디어,15세이용가,100원/회차 당,이은비,완결,로맨스,21.1만,10.0,전체 81,전체 198,24.01.10,3장
빙의한 악녀가 깽판 침,#로맨틱코미디#집착녀#다정남#연하남#엉뚱발랄녀#계약관계#나이차커플,필연매니지먼트,전체이용가,100원/회차 당,은효원,수~일 연재,로판,184.4만,9.8,전체 222,"전체 2,149",24.01.10,0장
"결혼 말고 아이를 주세요, 대공님",#로맨스판타지#복수물#회귀물#소유욕/독점욕#츤데레남#걸크러쉬,스토리야,15세이용가,100원/회차 당,천지수,완결,로판,"1,454",완결,전체 200,전체 0,24.01.10,7장
"네 인생부터 책임지세요, 도련님!",#로맨틱코미디#인외존재#라이벌/앙숙#신분차이#순진녀#엉뚱발랄녀#외유내강#능글남#능력남#첫사랑#갑을관계#계략남#철벽녀#털털녀#로맨스판타지,에이템포미디어,전체이용가,100원/회차 당,제과제뼈,완결,로판,580,완결,전체 120,전체 0,24.01.10,5장
[BL] 분홍맛 오메가 [19세 완전판],#현대물#오메가버스#오해물#착각물#첫사랑#친구>연인#소꿉친구#달달물#일상물#미남공#다정공#헌신공#강공#까칠공#집착공,BLYNUE블리뉴,19세이용가,100원/회차 당,신나옹,완결,BL,3.4만,10.0,전체 152,전체 23,24.01.10,3장
다섯 번째 계절,#현대로맨스#원나잇#몸정>맘정#능글남#소유욕/독점욕#능력남#유혹남#절륜남#직진남#능력녀#절륜녀#사이다녀#친구>연인#달달물#로맨틱코미디,조은세상,15세이용가,100원/회차 당,고은영,완결,로맨스,396,완결,전체 21,전체 0,24.01.09,1장
환생무제,#정통#퓨전#환생#복수#전쟁#영웅/신화#성장#노력#천재#정파#명문세가#협객#낭인#상인#착각,판시아,전체이용가,100원/회차 당,하현준,매일 연재,무협,904.9만,9.4,전체 293,"전체 2,170",24.01.09,0장
재앙급 귀환자의 현대 생활,#차원이동#레이드#착각#먼치킨#이능력,kwbooks,전체이용가,100원/회차 당,펜리힐드,월~금 연재,판타지,78.9만,9.4,전체 233,전체 635,24.01.09,25장
나쁜 오빠,#현대로맨스#첫사랑#재회물#계약관계#로맨틱코미디#능력녀#츤데레남#트라우마#까칠남#외유내강#상처녀#동거물,제이플미디어,15세이용가,100원/회차 당,휘나,완결,로맨스,164.6만,9.9,전체 97,전체 944,24.01.09,0장
전남편이 옆집으로 이사 왔다,#로맨스판타지#천재#능글남#다정남#소유욕/독점욕#왕족/귀족#대형견남#짝사랑남#순정남#직진남#능력녀#엉뚱발랄녀#걸크러쉬#뇌섹녀#철벽녀,와이엠북스,전체이용가,100원/회차 당,은유담,완결,로판,7.2만,9.8,전체 180,전체 79,24.01.09,3장
소설이 끝났는데 집착계략남이 놓아주지 않는다,#삼각관계#로맨틱코미디#착각물#원나잇#빙의물#능력녀#엉뚱발랄녀#순진녀#능력남#유혹남#계략남#집착남#존댓말남#직진남#후회남,텐북,15세이용가,100원/회차 당,이초원,완결,로판,16.6만,10.0,전체 181,전체 186,24.01.09,6장
불온한 결혼 계약,#현대로맨스#복수물#계약관계#소유욕/독점욕#몸정>맘정#까칠남#나쁜남자#재벌남#카리스마남#능력남#능력녀#상처녀#걸크러쉬#뇌섹녀#권선징악,온글미디어,15세이용가,100원/회차 당,라이나,완결,로맨스,"8,355",완결,전체 85,전체 0,24.01.09,3장
낙양문사,#생존#성장#사파#마교#협객#먼치킨#천마,contentshera,전체이용가,100원/회차 당,도리검,완결,무협,1.4만,8.9,전체 185,전체 1,24.01.09,25장
"내 아공간 속 던전 147,916,482,938개",#차원이동#복수#회귀#먼치킨#성좌#시스템#성장#격투가#검사#포식/흡수#이능력#무공,라이크노벨,전체이용가,100원/회차 당,lv121,월~금 연재,판타지,445.4만,8.9,전체 238,"전체 1,766",24.01.08,10장
무신 흑조 - 까마귀 날아오르다,#정통#천재#노력#정파#협객#조력자#검,에피루스,전체이용가,100원/회차 당,들마루,월~금 연재,무협,111.4만,9.5,전체 223,전체 350,24.01.08,21장
생계형 도사의 투잡 이야기,#빙의#먼치킨#회사원#성장#조력자,contentshera,전체이용가,100원/회차 당,하늘을걷는자,완결,현판,"3,964",10.0,전체 199,전체 0,24.01.08,20장
원작에 없는 인물로 태어났습니다,#동정남#다정남#후회녀#상처녀#능력녀#무심녀#짝사랑남#직진남#집착남#친구>연인#로맨스판타지,페퍼민트,15세이용가,100원/회차 당,한시령,완결,로판,"9,657",10.0,전체 146,전체 4,24.01.08,5장
두 번째 남편,#현대로맨스#빙의물#시월드#권선징악#정략결혼#소유욕/독점욕#나쁜남자#능력남#후회남#상처남#뇌섹녀#오만남#재벌남#상처녀,페퍼민트,15세이용가,100원/회차 당,마뇽,완결,로맨스,"3,691",10.0,전체 60,전체 1,24.01.08,3장
사내 이혼 부부,#현대로맨스#로맨틱코미디#오피스물#후회남#상처녀,페퍼민트,15세이용가,100원/회차 당,요물단지,완결,로맨스,4.6만,10.0,전체 106,전체 6,24.01.08,4장
미치도록 안고 싶어서,#재벌남#몸정>맘정#상처남#직진남#능력녀#상처녀#동거물#오해물#소유욕/독점욕#집착남#철벽녀#갑을관계,엠스토리허브,15세이용가,100원/회차 당,이소서,완결,로맨스,"2,723",완결,전체 87,전체 0,24.01.08,5장
사치스러운 애정,#현대로맨스#신분차이#사내연애#소유욕/독점욕#재벌남#오만남#유혹남#직진남#외유내강#능력녀#순정남#순정녀#동정남#뇌섹녀,엠스토리허브,15세이용가,100원/회차 당,서우진,완결,로맨스,"9,980",9.1,전체 70,전체 0,24.01.08,3장
그녀에게 심장을 주지 말 것,#현대로맨스#연예계물#재회물#환생물#운명#능글남#계략남#후회남#도도녀#상처녀#계약관계#배틀연애#쌍방삽질,(주)넥서스,15세이용가,100원/회차 당,흰효은,완결,로맨스,5.5만,10.0,전체 92,전체 77,24.01.08,3장
공작의 연인에게 죽음을,#로맨스판타지#왕족/귀족#오해물#권선징악#인외존재#재회물#직진남#상처남#까칠남#능력녀#외유내강,스토리위즈,15세이용가,100원/회차 당,서도연,완결,로판,66,완결,전체 132,전체 0,24.01.08,3장
나 혼자 차원 지식 독점,#성장#생존#경영/기업,스토리위즈,전체이용가,100원/회차 당,붕어빵,완결,현판,3.4만,10.0,전체 200,전체 1,24.01.08,25장
회귀한 집사가 가문을 구함,#귀환,스토리위즈,전체이용가,100원/회차 당,Artifacts,완결,판타지,"4,515",4.6,전체 150,전체 0,24.01.08,25장
역대급 휴대폰으로 신이 되었다,#회귀#복수,스토리위즈,전체이용가,100원/회차 당,얼룩베어,완결,현판,"3,051",10.0,전체 165,전체 2,24.01.08,25장
쥬라기 디펜스의 족장이 되었다,#빙의,스토리위즈,전체이용가,100원/회차 당,짹짹짹,완결,판타지,"6,216",6.4,전체 207,전체 5,24.01.08,25장
영업 뛰는 천재연구원,#전문직#회사원,스토리위즈,전체이용가,100원/회차 당,알랙스,완결,현판,"1,522",완결,전체 164,전체 0,24.01.08,25장
옥탑방 차원 요리사,#먹방/요리#이능력#영지,스토리위즈,전체이용가,100원/회차 당,모험왕선우,완결,판타지,"6,685",9.8,전체 200,전체 4,24.01.08,25장
에필로그가 찾아온다,#복수#생존,인타임,전체이용가,100원/회차 당,기제,월~토 연재,판타지,205.5만,9.6,전체 274,"전체 3,174",24.01.07,20장
경영은 됐고 돈만 쓰고 싶습니다,#경영/기업#환생#재벌#먼치킨#천재#성장#조력자#학생,마야마루출판사,전체이용가,100원/회차 당,김태형,월~금 연재,현판,"1,022만",9.7,전체 255,"전체 5,098",24.01.06,15장
깊숙한 각인,#기억상실#베이비메신저#직진남#오만남#능력남#소유욕/독점욕#상처녀,북팔,15세이용가,100원/회차 당,김다진,완결,로맨스,"5,667",10.0,전체 81,전체 0,24.01.06,4장
공작이 맹독을 삼키려 한다,#복수물#후회남#집착남#능력녀#능력남#갑을관계#나쁜남자#상처남#걸크러쉬,북팔,15세이용가,100원/회차 당,흰너울,완결,로판,698,완결,전체 114,전체 0,24.01.06,5장
전남편과 밤마다,#계략남#재벌남#소유욕/독점욕#속도위반#까칠남,툰플러스,15세이용가,100원/회차 당,박연필,완결,로맨스,2.1만,10.0,전체 70,전체 3,24.01.06,4장
3회차 전생 무신이 꿀빠는 법,#환생#성장#회귀,고렘팩토리,전체이용가,100원/회차 당,세인토,완결,판타지,14.4만,9.4,전체 230,전체 77,24.01.05,25장
21세기 귀환천마,#퓨전#귀환#천마,알에스미디어,전체이용가,100원/회차 당,창조소설러,완결,무협,3.9만,5.5,전체 200,전체 7,24.01.05,25장
쿠킹 로드,#게임#먹방/요리#천재#시스템#AI,kwbooks,전체이용가,100원/회차 당,최재순,월~금 연재,판타지,22.5만,9.6,전체 221,전체 212,24.01.05,20장
미친괴물복서가 되었다.,#스포츠#기타 스포츠#먼치킨#노력#천재#빙의#깽판,kwbooks,전체이용가,100원/회차 당,김창용,완결,현판,4.8만,9.9,전체 172,전체 3,24.01.05,25장
전직 사단장이 러일전쟁을 캐리함,#노력#성장#전쟁#빙의#생존#먼치킨,kwbooks,전체이용가,100원/회차 당,꿈사학도,매일 연재,현판,17.9만,9.5,전체 325,전체 142,24.01.05,25장
미치게 예쁜,#현대로맨스#신파#나이차커플#카리스마남#집착남#절륜남#능력남#직진남#재벌남#도도녀#능력녀#직진녀,로망로즈,15세이용가,100원/회차 당,주은숙,완결,로맨스,4.4만,10.0,전체 80,전체 1,24.01.05,4장
"신의 천적, 회귀하다",#천재#성장#먼치킨#복수#생존#신#아포칼립스#노력#만능#아티팩트#시스템#깽판#이능력#영웅/신화#회귀,kwbooks,전체이용가,100원/회차 당,애쉬레인,매일 연재,판타지,175.3만,9.6,전체 316,전체 676,24.01.05,10장
이혼 협상,#현대로맨스#카리스마남#능력남#재벌남#오만남#까칠남#냉정남#외유내강#순정녀#직진녀,romantique,15세이용가,100원/회차 당,홍영,완결,로맨스,"2,000",10.0,전체 37,전체 0,24.01.05,2장
당신의 기사에게 투표하세요!,#로맨스판타지#성장물#환생물#기사물#가상시대물#능력녀#외유내강#걸크러쉬#계략녀#냉정녀,필연매니지먼트,전체이용가,100원/회차 당,허니슈,완결,로판,170.6만,9.5,전체 149,"전체 2,884",24.01.05,0장
"잠자던 숲속의 마녀, 깨어나다.",#미스테리#환생#복수#성장#조력자#회사원,잇스토리,전체이용가,100원/회차 당,워너 비,"금, 토 연재",현판,"1,400",9.9,전체 56,전체 15,24.01.05,5장
악당은 검은 돈을 노린다,#재벌#경영/기업#복수#깽판,라온이앤엠,15세이용가,100원/회차 당,느린손, 연재,현판,3.4만,10.0,전체 193,전체 1,24.01.05,25장
불필요한 각인,#현대로맨스#동거물#오해물#첫사랑#나이차커플#재벌남#순정남#후회남#도도녀#능력녀#상처녀,romantique,15세이용가,100원/회차 당,마법사멀린,완결,로맨스,612,완결,전체 37,전체 0,24.01.05,2장
꿀 빠는 수작질,#현대로맨스#사내연애#피폐물#복수물#신파#재회물#소유욕/독점욕#몸정>맘정#첫사랑#집착남#츤데레남#계략남#상처남#직진남#다정녀,romantique,15세이용가,100원/회차 당,시에라,완결,로맨스,628,완결,전체 64,전체 0,24.01.05,4장
나락을 사랑하는 법에 대해,#상처녀#까칠남,로크미디어,15세이용가,100원/회차 당,고미진,완결,로판,"1,235",10.0,전체 126,전체 7,24.01.05,3장
검술 천재가 감정을 잃음,#먼치킨#검사#정통#생존#천재#복수,엠스토리허브,전체이용가,100원/회차 당,연함,완결,판타지,33.6만,9.7,전체 157,전체 179,24.01.05,20장
선 넘는 비서,#현대로맨스#오피스물#까칠남#소유욕/독점욕#상처녀,작가컴퍼니,15세이용가,100원/회차 당,진소율,완결,로맨스,279,완결,전체 76,전체 0,24.01.05,0장
"천재 배우, 이혼 후 다시 태어나다",#전문직#환생#먼치킨#노력#천재#성장#배우,에이시스미디어,전체이용가,100원/회차 당,마파두부,완결,현판,1.7만,9.9,전체 141,전체 3,24.01.05,25장
황금세가 장남은 천마,#환생,로크미디어,전체이용가,100원/회차 당,윤신현,월~금 연재,무협,667.3만,8.8,전체 260,"전체 1,800",24.01.04,19장
"달콤하게, 체인지",#현대로맨스#영혼체인지#오해물#사내연애#첫사랑#능력남#재벌남#상처남#순정남#능력녀#우월녀#외유내강#걸크러쉬#라이벌/앙숙#권선징악,가하,전체이용가,100원/회차 당,노승아,완결,로맨스,"2,469",8.2,전체 105,전체 0,24.01.04,5장
성녀에 빙의했더니 마녀의 계모가 되란다,#로맨스판타지#빙의물#권선징악#정략결혼#능력남#까칠남#냉정남#재벌남#능력녀#직진녀#사이다녀#다정녀#달달물,온글미디어,전체이용가,100원/회차 당,이니피스,화~토 연재,로판,69.8만,8.5,전체 167,전체 383,24.01.04,0장
날 위한 결혼 [개정판],#현대로맨스,북큐브네트웍스,15세이용가,100원/회차 당,이윤정(탠저린),완결,로맨스,978,완결,전체 52,전체 0,24.01.04,2장
실종된 마왕을 찾습니다,#차원이동#먼치킨#성장#마법사#빙의#천재,에이시스미디어,전체이용가,100원/회차 당,뱜뱜,완결,판타지,"5,860",9.6,전체 250,전체 2,24.01.04,25장
골든 애로우[개정판],#로맨스판타지#오해물#재회물#성장물#가상시대물#첫사랑#운명#트라우마#나쁜남자#다정남#상처남#후회남#외유내강#순정녀#쌍방삽질,카멜,15세이용가,100원/회차 당,달항아리,완결,로판,"1,303",6.9,전체 146,전체 1,24.01.03,3장
천마삼생,#성장#회귀#먼치킨#복수#정통#천마#마교#고인물#천재#노력,로크미디어,전체이용가,100원/회차 당,문운도,완결,무협,174만,9.6,전체 203,전체 787,24.01.03,20장
망한 조연의 과자가게가 너무 잘된다,#남장여자물#첫사랑#다정남#카리스마남#능글남#회귀물#신분차이#운명#능력녀#외유내강#털털녀#직진남,페퍼민트,전체이용가,100원/회차 당,쫌그만,완결,로판,"3,073",10.0,전체 161,전체 6,24.01.03,5장
정령 요리사,#차원이동#정령#먹방/요리,인타임,전체이용가,100원/회차 당,수색영장,완결,판타지,46.6만,9.1,전체 229,전체 240,24.01.03,21장
오빠 역할,#현대로맨스#재회물#첫사랑#능글남#오빠#능력남#능력녀#외유내강#상처녀#갑을관계,툰플러스,15세이용가,100원/회차 당,시월이,완결,로맨스,144.9만,9.9,전체 80,"전체 2,161",24.01.03,0장
천재 마법사는 게임으로 강해진다,#먼치킨#성장,라온이앤엠,전체이용가,100원/회차 당,짬킹,완결,현판,11.4만,10.0,전체 231,전체 33,24.01.03,25장
얼떨결에 악역을 임보하게 되었습니다,#직진남#집착남#능글남#다정남#유혹남#직진녀,누온미디어,전체이용가,100원/회차 당,온소하,완결,로판,"1,996",10.0,전체 151,전체 0,24.01.03,4장
마신회귀,#복수#회귀,영상출판미디어,전체이용가,100원/회차 당,출고가,완결,무협,1.1만,9.3,전체 172,전체 4,24.01.03,25장
천재 황자의 슬기로운 아카데미 생활,#마왕#성장#천재#학원#마법사,영상출판미디어,전체이용가,100원/회차 당,Crystal,완결,판타지,"5,037",7.3,전체 204,전체 7,24.01.03,25장
검마 회귀하다,#회귀,영상출판미디어,전체이용가,100원/회차 당,녕해,완결,무협,4만,6.4,전체 240,전체 3,24.01.03,25장
짐승이 돌아왔다,#현대로맨스#재회물#소유욕/독점욕#직진남#연하남#능력남#까칠남#동정남#능력녀,코핀커뮤니케이션즈,15세이용가,100원/회차 당,은호,완결,로맨스,"4,402",9.9,전체 99,전체 0,24.01.03,4장
이태원에 개나리 피었다,#현대로맨스#동거물#속도위반#첫사랑#소유욕/독점욕#능력남#절륜남#엉뚱발랄녀#계약관계#갑을관계#사제지간#로맨틱코미디#달달물,라미북스,15세이용가,100원/회차 당,윤레몬, 연재,로맨스,"1,518",10.0,전체 72,전체 1,24.01.02,3장
귀천상혼 (貴賤相婚) [19세 완전판],#동양풍#몸정>맘정#피폐물,플로린,19세이용가,100원/회차 당,박록주,완결,로맨스,"8,581",10.0,전체 45,전체 3,24.01.02,2장
나의 수컷 강아지 [개정판][특별외전 독점],#현대로맨스#오해물#동거물#수인물#우연한만남#첫사랑#운명#능글남#대형견남#능력남#엉뚱발랄녀#로맨틱코미디#달달물#기억상실#애교녀,천문창작,15세이용가,100원/회차 당,천지혜,월~금 연재,로맨스,3.1만,9.9,전체 184,전체 41,24.01.02,5장
무림 속 공무원으로 살아가는 법,#퓨전#빙의#천재#성장#착각#협객,블루픽스튜디오,전체이용가,100원/회차 당,글쓰는기계,완결,무협,229.3만,10.0,전체 228,"전체 2,921",24.01.02,15장
풍운도도[개정판],#정통,뿔미디어,전체이용가,100원/회차 당,이유성,완결,무협,"4,875",완결,전체 100,전체 0,24.01.02,25장
부황전설[개정판],#정통,뿔미디어,전체이용가,100원/회차 당,이유성,완결,무협,"1,340",완결,전체 125,전체 0,24.01.02,25장
만통문[개정판],#정통,뿔미디어,전체이용가,100원/회차 당,이유성,완결,무협,"1,058",완결,전체 150,전체 0,24.01.02,25장
인터셉트 [외전증보판],#현대로맨스#사내연애#삼각관계#능력남#직진남#능글남#다정남#무심남#능력녀#상처녀#무심녀,대원씨아이,15세이용가,100원/회차 당,우지혜,완결,로맨스,1.9만,10.0,전체 48,전체 30,24.01.02,3장
천화요몽,#시대/역사로맨스#성장물#운명#순정남,contentshera,15세이용가,100원/회차 당,단인(壇忍),월~금 연재,로판,"2,940",10.0,전체 313,전체 2,24.01.02,25장
장난감 계약,#현대로맨스#몸정>맘정#신데렐라#정략결혼#갑을관계#신분차이#다정녀#상처녀#외유내강#능력남#다정남#소유욕/독점욕#카리스마남#직진남#재벌남,코핀커뮤니케이션즈,15세이용가,100원/회차 당,윤쏨,완결,로맨스,1.3만,10.0,전체 132,전체 2,24.01.02,3장
남주의 전 부인이 될 겁니다,#로맨스판타지#빙의물#다정남#조신남#직진남#능력녀#사이다녀#걸크러쉬#엉뚱발랄녀#로맨틱코미디#잔잔물#힐링물,다산북스,전체이용가,100원/회차 당,달쌉,완결,로판,"9,567",10.0,전체 119,전체 5,24.01.02,5장
염선백규(炎仙白虯),#정통#복수#생존#고인물#성장#마교,주은,전체이용가,100원/회차 당,어가빙,완결,무협,1만,10.0,전체 350,전체 2,24.01.01,25장
병아리반 헌터는 효도 중!,#로맨스판타지#육아물#먼치킨#성장물#가족물#여주판타지#천재#대형견남#능력녀#엉뚱발랄녀#사이다녀#애교녀#치유물#개그물#힐링물,디앤씨미디어,전체이용가,100원/회차 당,밀차,월~금 연재,로판,"1,495.1만",10.0,전체 231,전체 1.9만,23.12.31,0장
