title,keywords,publisher,users,price,author,ing,genre,viewCount,score,uploaded,reviewCount,date,free_info
난 발칙했다,#현대로맨스#사내연애#재회물#능글남#능력남#절륜남#철벽남#직진녀#유혹녀#상처녀,코핀커뮤니케이션즈,15세이용가,100원/회차 당,빛날다,완결,로맨스,13.8만,9.9,전체 27,전체 56,19.12.18,1장
건들래요 [완결],#연하남#현대로맨스#정략결혼,제이플미디어,15세이용가,100원/회차 당,채경,완결,로맨스,9.3만,9.9,전체 76,전체 80,19.12.18,3장
악역 바스타드입니다만 [완결],#빙의#검사#차원이동,판오름,전체이용가,100원/회차 당,나우데이즈,완결,판타지,2.2만,9.6,전체 250,전체 79,19.12.17,25장
와르르 캔디 박스 [BL],#현대물#미스터리#미인공#집착공#무심수,북팔,15세이용가,100원/회차 당,Kaba,완결,BL,1.9만,10.0,전체 102,전체 4,19.12.14,10장
연금술은 못하지만 국가 연금술사 [연재],#이능력#복수#성장#전쟁#군인,시즈닝북스,전체이용가,100원/회차 당,박제,완결,판타지,"9,059",8.5,전체 146,전체 35,19.12.13,10장
7일의 연인,#현대로맨스#원나잇#운명#재벌남#유혹남#직진남#능력녀#사이다녀#달달물,코핀커뮤니케이션즈,15세이용가,100원/회차 당,서율,완결,로맨스,23.7만,10.0,전체 70,전체 136,19.12.13,5장
내 등급 측정불가,#먼치킨,디앤씨미디어,전체이용가,100원/회차 당,서서,완결,판타지,8.5만,8.2,전체 187,전체 69,19.12.12,24장
금속 먹는 마법사,#마법사,라온이앤엠,전체이용가,100원/회차 당,블라크탄,완결,판타지,10.1만,9.9,전체 203,전체 133,19.12.12,25장
레벨 1의 포식자,#환생,현나라,전체이용가,100원/회차 당,방근, 연재,판타지,65.3만,9.4,전체 115,전체 734,19.12.11,10장
천재의 음악방송,#전문직#방송#먼치킨#천재#성장#가수,kwbooks,전체이용가,100원/회차 당,강선우,완결,현판,686.9만,9.0,"전체 1,070","전체 5,678",19.12.11,19장
룰렛 돌리는 무신님,#차원이동#영웅/신화#천마#만능,kwbooks,전체이용가,100원/회차 당,워럭,월~금 연재,판타지,398.9만,9.6,전체 148,"전체 7,034",19.12.10,20장
달콤한 독,#현대로맨스#원나잇#첫사랑#다정남#순정남#능력남#절륜남#짝사랑남#계략녀#직진녀#애교녀#유혹녀#상처녀#나이차커플#금단의관계,코핀커뮤니케이션즈,15세이용가,100원/회차 당,라솔,완결,로맨스,4.2만,10.0,전체 34,전체 3,19.12.10,3장
나 혼자 내 영웅 커스터마이징,#레이드#회귀,현나라,전체이용가,100원/회차 당,LikeTape,화~토 연재,판타지,13.4만,9.3,전체 100,전체 277,19.12.07,10장
회귀했더니 능력 무한 [완결],#회귀#먼치킨#이능력,제이플미디어,전체이용가,100원/회차 당,진범,완결,판타지,200.6만,9.5,전체 179,"전체 1,188",19.12.06,25장
두 번 사는 프로게이머,#스포츠#방송#회귀#천재#노력#성장#기타 스포츠,디앤씨미디어,전체이용가,100원/회차 당,지언,완결,현판,655.4만,9.2,전체 335,"전체 7,235",19.12.06,15장
오늘의 운세,#현대로맨스#첫사랑#까칠남#순정남#츤데레남#능력남#순진남#조신남#잔잔물#힐링물,코핀커뮤니케이션즈,15세이용가,100원/회차 당,도모씨,완결,로맨스,1.5만,10.0,전체 39,전체 52,19.12.06,3장
사는 게 너무 힘들어,#영지#성장#검사#마법사#마검사#이종족#포식/흡수#이능력#마왕#힐러#서포터#독#용사#무공,엔블록,전체이용가,100원/회차 당,마음이많이아퍼,완결,판타지,3.3만,9.8,전체 210,전체 43,19.12.06,20장
빼지 말고 해요 [15세 개정판][특별 외전 선공개],#나쁜남자#복수물#오해물#현대로맨스#재벌남#순진녀#재회물#후회남#절륜남#속도위반#계략남#다정녀#절륜녀#소유욕/독점욕#몸정>맘정,피플앤스토리,15세이용가,100원/회차 당,채하정,완결,로맨스,2.2만,9.5,전체 42,전체 0,19.12.05,1장
환생한 F1 레이서,#스포츠#성장#기타 스포츠,에이시스미디어,전체이용가,100원/회차 당,아니짜,완결,현판,63만,9.3,전체 200,전체 466,19.12.04,25장
컴플리트 포워드 [완결],#성장#스포츠#축구#회귀,제이플미디어,전체이용가,100원/회차 당,유나비,완결,현판,14.3만,9.4,전체 222,전체 9,19.12.04,25장
대역무사 [완결],#복수#먼치킨,제이플미디어,전체이용가,100원/회차 당,결보,완결,무협,5.7만,9.9,전체 145,전체 4,19.12.04,25장
그와 헤어지는 방법 [BL],#현대물#달달물,필연매니지먼트,15세이용가,100원/회차 당,박이끄,완결,BL,223.6만,9.9,전체 98,"전체 3,835",19.12.04,2장
애부터 낳은 커플,#현대로맨스#로맨틱코미디#사내연애#동정남#절륜남#소유욕/독점욕#능력녀#육아물,제이플미디어,15세이용가,100원/회차 당,금뚝딱,완결,로맨스,248.1만,9.6,전체 93,"전체 5,510",19.12.03,2장
0살부터 슈퍼스타,#전문직#환생#방송#노력#성장#배우#고인물#천재#시스템,kwbooks,전체이용가,100원/회차 당,북그곰,완결,현판,"3,903.2만",9.9,"전체 1,214",전체 6.5만,19.12.03,27장
원룸속의 던전입구,#시스템#레이드,현나라,전체이용가,100원/회차 당,월매킴, 연재,판타지,2.5만,8.7,전체 41,전체 52,19.11.29,10장
틈새 여행사 [완결],#차원이동#이능력,제이플미디어,전체이용가,100원/회차 당,김윤성,완결,판타지,"9,124",9.8,전체 169,전체 6,19.11.28,25장
복싱 가이드,#스포츠#전문직#성장#기타 스포츠,에이시스미디어,전체이용가,100원/회차 당,비수(飛秀),완결,현판,3.4만,8.7,전체 150,전체 21,19.11.28,32장
F등급 헌터의 싸움,#성장#먼치킨,에이시스미디어,전체이용가,100원/회차 당,금니,완결,판타지,49.2만,8.2,전체 150,전체 281,19.11.28,25장
몰빵,#게임#천재#먼치킨#시스템,kwbooks,전체이용가,100원/회차 당,초록차,완결,판타지,686.1만,9.7,전체 261,"전체 6,473",19.11.26,17장
먼치킨 소환수와 초보 자매,#차원이동#성장#마법사#먼치킨#이능력,kwbooks,전체이용가,100원/회차 당,김칩스,완결,판타지,263.1만,9.7,전체 180,"전체 3,867",19.11.26,20장
영웅 모으는 고고학자,#레이드#영웅/신화#총,디앤씨미디어,전체이용가,100원/회차 당,곰슬기,완결,판타지,138만,9.6,전체 210,"전체 3,127",19.11.24,10장
흑화하는 서브 남주의 아내랍니다,#로맨스판타지#성장물#영혼체인지#빙의물#첫사랑#다정남#상처남#순정남#왕족/귀족#집착남#사이다녀#순정녀#로맨틱코미디#힐링물#권선징악,코핀커뮤니케이션즈,전체이용가,100원/회차 당,김뽀삐,완결,로판,"1,382.1만",9.9,전체 177,전체 1.9만,19.11.23,0장
칸의 여자,#동양풍#순정남#왕족/귀족#카리스마남#능력남#사이다녀#순정녀#다정녀#신분차이#달달물,시크릿e북,전체이용가,100원/회차 당,김혜지,완결,로맨스,2.2만,10.0,전체 199,전체 0,19.11.23,3장
범과 제비 [BL],#복수물#계략공#재벌공#무심수#능력수,북팔,15세이용가,100원/회차 당,펜쇼,완결,BL,4.7만,10.0,전체 98,전체 11,19.11.23,5장
백제의 이름을 잇다[완결],#대체역사#왕족/귀족#만능#전쟁#생존#노력#실존인물#빙의#회귀#환생,kwbooks,전체이용가,100원/회차 당,간절히,완결,판타지,127.9만,9.6,전체 188,"전체 1,674",19.11.22,25장
월하대협 [완결],#표국#상인#먼치킨,제이플미디어,전체이용가,100원/회차 당,초혼,완결,무협,2.9만,5.0,전체 128,전체 1,19.11.20,25장
이세계에서 데려왔습니다!,#전문직#경영/기업#성장#매니저#배우#가수,에이시스미디어,전체이용가,100원/회차 당,시운H,완결,현판,315.8만,9.9,전체 252,"전체 3,630",19.11.19,10장
피치 못할 스캔들 [단독선공개],#현대로맨스#연예계물#재벌녀,제이플미디어,15세이용가,100원/회차 당,테레자,완결,로맨스,14.2만,9.6,전체 76,"전체 1,405",19.11.19,3장
천마와 함께 회귀했다,#성장#천마#회귀#먼치킨,에이시스미디어,전체이용가,100원/회차 당,용군,완결,판타지,568.8만,9.2,전체 278,"전체 4,732",19.11.15,10장
3회차 톱매니저[연재],#전문직#경영/기업#복수#회귀#천재#조력자#매니저,kwbooks,전체이용가,100원/회차 당,한지훈,완결,현판,314만,9.2,전체 900,"전체 3,624",19.11.15,31장
환생 부교주 [완결],#마교#퓨전#복수#회귀#성장#검,제우미디어,전체이용가,100원/회차 당,부교주,완결,무협,27.1만,9.4,전체 220,전체 90,19.11.15,25장
"안녕, 낯선사람",#잔잔물#치유물#힐링물#평범녀#순정녀#상처녀#동거물#현대로맨스#운명#다정남#순정남#애교남#대형견남#동정남#순진남,도서출판 청어람,15세이용가,100원/회차 당,김정화,완결,로맨스,1.4만,9.6,전체 65,전체 13,19.11.13,5장
육식주의 헌터,#먼치킨#아포칼립스#이능력#생존,제이플미디어,전체이용가,100원/회차 당,연우솔,완결,판타지,706.8만,9.6,전체 212,"전체 4,183",19.11.11,15장
보이스(Voice) [BL],#현대물#다정공#능글공#재벌공#순정공#까칠수,코핀커뮤니케이션즈,15세이용가,100원/회차 당,서루지,완결,BL,"7,660",9.8,전체 77,전체 3,19.11.11,5장
내 아들은 회귀한 대마법사,#영지#정통#회귀#성좌#환생,kwbooks,전체이용가,100원/회차 당,레니sh,완결,판타지,6.6만,8.9,전체 175,전체 102,19.11.11,25장
로그인하자마자 VIP,#하렘#먼치킨#대장장이/생산직#차원이동#성장#천재#학원,야담,전체이용가,100원/회차 당,토이카,완결,판타지,"1,659.3만",9.8,전체 345,전체 1.4만,19.11.08,21장
[GL] 미녀와 마녀,#GL#로맨스판타지#가상시대물#신분차이#능력녀#엉뚱발랄녀#걸크러쉬#성장물,도서출판 청어람,15세이용가,100원/회차 당,탄실,완결,로맨스,"6,260",10.0,전체 100,전체 4,19.11.07,5장
가짜를 세우다,#궁정로맨스#동양풍#가상시대물#소유욕/독점욕#왕족/귀족#카리스마남#절륜남#계략남#순진녀#신분차이,코핀커뮤니케이션즈,15세이용가,100원/회차 당,홍예솔,완결,로맨스,11.7만,9.9,전체 37,전체 98,19.11.06,3장
돈으로 약혼자를 키웠습니다,#로맨스판타지#복수물#다정남#상처남#순정남#존댓말남#순진남#능력녀#걸크러쉬#직진녀#재벌녀#계약관계#달달물#로맨틱코미디,필연매니지먼트,전체이용가,100원/회차 당,연서나,완결,로판,"3,988.6만",9.9,전체 213,전체 3.7만,19.11.06,4장
"더 킹, 왕이 되는 자",#먼치킨#귀환#영웅/신화,디앤씨미디어,전체이용가,100원/회차 당,베가,완결,판타지,239만,9.2,전체 175,"전체 3,529",19.11.05,15장
이계에서 독점방송,#게임#차원이동#천재#성장#레이드#고인물#생존#방송,kwbooks,전체이용가,100원/회차 당,대문호,완결,판타지,181.8만,9.8,전체 224,"전체 1,863",19.11.05,26장
C급 헌터입니다만? [완결],#레이드#성장,제이플미디어,전체이용가,100원/회차 당,현연,완결,판타지,8.5만,9.3,전체 103,전체 105,19.11.05,20장
자명 [완결],#먼치킨#협객,제이플미디어,전체이용가,100원/회차 당,김윤성,완결,무협,4.2만,9.7,전체 148,전체 37,19.11.05,25장
과금전사 [완결],#게임#성장#먼치킨,제이플미디어,전체이용가,100원/회차 당,에드찬,완결,판타지,2.9만,9.5,전체 129,전체 33,19.11.05,25장
시작부터 이러기야? [단독 선공개],#현대로맨스#재회물#오피스물#상처남#재벌남#직진남#평범녀#상처녀,코핀커뮤니케이션즈,15세이용가,100원/회차 당,여안,완결,로맨스,49.5만,9.6,전체 78,"전체 2,716",19.11.05,4장
예능의 제왕,#방송#PD/감독,제이플미디어,전체이용가,100원/회차 당,백건우,완결,현판,114.4만,9.2,전체 223,전체 945,19.11.04,20장
난 내가 둔재인 줄 알았다[완결],#퓨전#먼치킨#천재#술법,kwbooks,전체이용가,100원/회차 당,안녕잘가,완결,무협,292.7만,9.6,전체 220,"전체 4,485",19.11.04,20장
프랜차이즈 갓,#메디컬#전문직#경영/기업#환생#귀환#먼치킨#먹방/요리#천재#착각#조력자#고인물#법조인#정치가#재벌#회사원,kwbooks,전체이용가,100원/회차 당,실탄,월~금 연재,현판,"2,471.2만",9.1,"전체 1,664",전체 3.6만,19.11.04,20장
꿈속의 황제님,#로맨스판타지#궁정로맨스#성장물#중세물#짝사랑#카리스마남#존댓말남#능력녀#계략녀#잔잔물,툰플러스,전체이용가,100원/회차 당,일린, 연재,로판,10.3만,9.6,전체 212,전체 130,19.11.03,6장
알고 보니 재벌 3세,#경영/기업,작가컴퍼니,전체이용가,100원/회차 당,달빛물든,"월, 수, 금 연재",현판,"4,798.6만",9.6,전체 881,전체 2.8만,19.11.01,20장
부검 스페셜리스트,#성장#전문직#메디컬#의사#법조인,문피아,전체이용가,100원/회차 당,가프,완결,현판,217.3만,9.8,전체 192,"전체 1,221",19.11.01,21장
강해져서 놀러왔다,#회사원,스토리위즈M,전체이용가,100원/회차 당,정희웅,완결,현판,11만,8.9,전체 227,전체 47,19.10.30,25장
남궁세가의 삼 공자가 되었다 [완결],#명문세가#지존#남궁,제이플미디어,전체이용가,100원/회차 당,태양,완결,무협,255.1만,9.3,전체 208,"전체 2,063",19.10.29,15장
세상은 원래 불합리,#동양풍#성장물#차원이동물#메디컬물#빙의물#남장여자#까칠남#왕족/귀족#능력녀#엉뚱발랄녀#걸크러쉬#뇌섹녀#냉정녀#잔잔물#존댓말남,도서출판 청어람,전체이용가,100원/회차 당,이세윤,"월, 목, 토 연재",로맨스,11.7만,10.0,전체 296,전체 875,19.10.28,10장
신경외과의사 박재현 [연재],#메디컬#전문직#의사,제이플미디어,전체이용가,100원/회차 당,윤백현,완결,현판,304.3만,9.8,전체 289,"전체 3,003",19.10.26,25장
악역의 메리트,#로맨스판타지#집착남#빙의물#힐링물#걸크러쉬#악녀,도서출판레토,전체이용가,100원/회차 당,찬연,완결,로판,877.2만,9.9,전체 181,전체 1.3만,19.10.25,3장
싸움의 신,#회귀#시스템#성장#기타 스포츠,툰플러스,전체이용가,100원/회차 당,김상현,완결,현판,6.5만,9.6,전체 201,전체 20,19.10.25,25장
너를 가지다,#현대로맨스#외국인남/혼혈#재벌남#카리스마남#능력남#직진남#능력녀#상처녀#달달물,엠스토리허브,15세이용가,100원/회차 당,이헤이,완결,로맨스,15.3만,9.9,전체 85,전체 224,19.10.25,3장
신과 함께 레벨업,#차원이동#레이드#복수#귀환#아포칼립스#탑등반#먼치킨#회귀#시스템#고인물#검사#포식/흡수#크툴루#영웅/신화#실존인물,디앤씨미디어,전체이용가,100원/회차 당,흑아인,완결,판타지,1.4억,9.8,전체 635,전체 6만,20.02.09,10장
천 년만에 귀환한 사신,#아티팩트#먼치킨#복수#이능력#빙의#검사,kwbooks,전체이용가,100원/회차 당,김창용,완결,판타지,18.6만,9.7,전체 194,전체 175,19.10.24,25장
여기 게임 속 아닌가요?,#로맨스판타지#먼치킨#차원이동물#중세물#여주판타지#차원이동#까칠남#다정남#순정남#짝사랑남#존댓말남#조신남#능력녀#걸크러쉬#사이다녀,키다리스튜디오,전체이용가,100원/회차 당,서텔,"월, 수, 금 연재",로판,"1,193.6만",10.0,전체 291,전체 2.8만,19.10.23,4장
기묘한 그녀의 밤손님 [단독 선공개],#현대로맨스#재벌남#유혹남#직진남#동정남#외유내강#사이다녀#갑을관계#맞선관계#금단의관계#달달물#권선징악,코핀커뮤니케이션즈,15세이용가,100원/회차 당,은호,완결,로맨스,42.5만,10.0,전체 85,"전체 2,721",19.10.23,9장
"나비야, 이리 날아오너라(개정증보판)",#잔잔물#드라마#신분차이#외유내강#평범녀#가상시대물#시대/역사로맨스#동양풍#퓨전사극#역하렘#상처남,시즈닝북스,전체이용가,100원/회차 당,청몽채화,완결,로맨스,5.1만,10.0,전체 72,전체 240,19.10.23,3장
적룡의 뇌쇄(惱殺),#궁정로맨스#동양풍#복수물#가상시대물#소유욕/독점욕#왕족/귀족#능력남#절륜남#집착남#직진남#냉정남#능력녀#외유내강#철벽녀,코핀커뮤니케이션즈,15세이용가,100원/회차 당,기밀,완결,로맨스,10.4만,9.9,전체 32,전체 32,19.10.22,2장
악녀는 들러리를 희망합니다,#로맨스판타지#빙의물#차원이동#다정남#순정남#걸크러쉬#사이다녀#친구>연인#로맨틱코미디,다산북스,전체이용가,100원/회차 당,걸검,완결,로판,27.9만,9.9,전체 86,전체 808,19.10.21,6장
이세계 특성 포식자 [완결],#환생#검사#이능력,제이플미디어,전체이용가,100원/회차 당,이르스,완결,판타지,212.9만,9.5,전체 180,"전체 1,382",19.10.21,15장
재력으로 후려치는 환생 경찰 [완결],#환생#복수#전문직#경찰#재벌,라온이앤엠,전체이용가,100원/회차 당,배뿌,완결,현판,216.2만,9.7,전체 283,"전체 1,954",19.10.21,25장
모두의 황녀님,#로맨스판타지#힐링물#성장물#육아물#역하렘,필연매니지먼트,전체이용가,100원/회차 당,신하연,완결,로판,"1,058.9만",9.8,전체 228,전체 1.1만,19.10.19,0장
남사친이 변했다,#현대로맨스#사내연애#오피스물#짝사랑#순정남#유혹남#능력녀#사이다녀#친구>연인#소꿉친구#로맨틱코미디#짝사랑남,제이플미디어,15세이용가,100원/회차 당,휘나,완결,로맨스,569.6만,9.8,전체 83,"전체 8,063",19.10.19,1장
꼴라쥬 (collage) [BL],#캠퍼스물#다정공#연하공#짝사랑수,북팔,15세이용가,100원/회차 당,미엔느,완결,BL,5.8만,10.0,전체 77,전체 120,19.10.19,5장
볼드이글[개정판 연재],#레이드#회귀,현나라,15세이용가,100원/회차 당,제너인, 연재,판타지,3.1만,9.0,전체 165,전체 73,19.10.18,10장
한식의 제왕[완결],#시스템#요리사#전문직#경영/기업#방송#먹방/요리#노력#성장#천재,kwbooks,전체이용가,100원/회차 당,필건,완결,현판,255.2만,9.5,전체 200,"전체 3,067",19.10.18,20장
귀환자의 저세상 예능방송 [완결],#귀환#방송#착각,제이플미디어,전체이용가,100원/회차 당,라텔,완결,판타지,328.9만,9.9,전체 202,"전체 3,496",19.10.18,20장
너를 향한 내 마음은[단독선공개],#달달물,현나라,15세이용가,100원/회차 당,파란미향,완결,로맨스,2.6만,10.0,전체 50,전체 20,19.10.17,3장
회귀자를 건드리면 벌어지는 일,#레이드#복수#회귀,주식회사 해날미디어,전체이용가,100원/회차 당,이해날,완결,판타지,986.8만,9.3,전체 252,"전체 8,240",19.10.17,20장
양자 노트북으로 초대박 인생![연재],#전문직#경영/기업#시스템#천재#성장#재벌,kwbooks,전체이용가,100원/회차 당,얕은,완결,현판,119.5만,8.5,전체 152,"전체 1,047",19.10.17,30장
더 이상 사랑하지 않는다,#로맨틱코미디#드라마#삼각관계#능력녀#무심녀#외유내강#상처녀#로맨스판타지#능글남#다정남#상처남#왕족/귀족,키다리스튜디오,전체이용가,100원/회차 당,은해윤,완결,로판,"1,910.7만",9.8,전체 208,전체 1.9만,19.10.16,4장
회귀자의 소소한 꿀팁방송 [연재],#회귀#고인물#방송#시스템,제이플미디어,전체이용가,100원/회차 당,김author,완결,판타지,161.8만,9.5,전체 192,"전체 1,768",19.10.16,25장
천마대제,#정통#복수,스토리위즈M,전체이용가,100원/회차 당,정희웅,완결,무협,25.1만,8.2,전체 300,전체 139,19.10.15,25장
미스터 드라마,#전문직#회귀#먼치킨#시스템#천재#작가,kwbooks,전체이용가,100원/회차 당,심연으로,완결,현판,378.7만,9.5,전체 295,"전체 4,878",19.10.15,20장
이제 그만 퇴장시켜주세요!,#로맨스판타지,교보문고,전체이용가,100원/회차 당,하연우,완결,로판,18.3만,9.3,전체 151,전체 391,19.10.15,5장
십단공,#정통,스토리위즈M,전체이용가,100원/회차 당,정희웅,완결,무협,259.7만,8.6,전체 275,전체 528,19.10.15,0장
스타 여행작가 기동우 [완결],#작가,제이플미디어,전체이용가,100원/회차 당,l살별l,완결,현판,38.3만,9.6,전체 166,전체 545,19.10.14,25장
천외객잔(天外客棧),#퓨전#천마#육아#마교,제이플미디어,전체이용가,100원/회차 당,독사,완결,무협,684.4만,9.5,전체 251,"전체 6,508",19.10.14,15장
사랑할 용기,#로맨틱코미디#권선징악#계약관계#기억상실#능력녀#평범녀#사이다녀#털털녀#재회물#복수물#전문직물#현대로맨스#순정남#재벌남#카리스마남,도서출판 청어람,15세이용가,100원/회차 당,은예진,완결,로맨스,1.2만,10.0,전체 73,전체 10,19.10.14,3장
소설 속 황제가 되다[완결],#천재#성장#아티팩트#마법사#빙의#기갑,kwbooks,전체이용가,100원/회차 당,한태민,완결,판타지,76.5만,8.0,전체 182,전체 653,19.10.11,20장
악마는 클래식을 듣는다 [연재],#천재,제이플미디어,전체이용가,100원/회차 당,제이르르,완결,현판,64.6만,9.6,전체 225,"전체 1,281",19.10.11,25장
그대가 나를 본다면,#현대로맨스#운명#순정남#재벌남#능력남#평범녀#순정녀#라이벌/앙숙#로맨틱코미디,엠스토리허브,전체이용가,100원/회차 당,새벽향기,완결,로맨스,5.9만,10.0,전체 208,전체 337,19.10.11,5장
경애하는 수령동지,#대체역사#군인#정치가#만능#왕족/귀족#차원이동#환생#생존#깽판#노력#성장#천재#영지#먼치킨,kwbooks,전체이용가,100원/회차 당,괄목상대,완결,판타지,340.8만,9.7,전체 350,"전체 5,520",19.10.10,25장
알고보니 일대일 천재 [연재],#먼치킨#천재#탑등반,제이플미디어,전체이용가,100원/회차 당,정윤강,완결,판타지,332.2만,9.6,전체 343,"전체 4,032",19.10.10,26장
남궁세가 막내공자,#정통#먼치킨#회귀#천재#노력#성장#고인물#정파#검#명문세가#남궁,kwbooks,전체이용가,100원/회차 당,테양이,완결,무협,"7,784.8만",9.5,전체 551,전체 5.1만,19.10.10,20장
필드의 고인물 [완결],#스포츠#축구,작가컴퍼니,전체이용가,100원/회차 당,이블라인,완결,현판,655.3만,9.6,전체 465,"전체 6,790",19.10.10,25장
"관우, 소드마스터 되다! [완결]",#실존인물#창#군인#차원이동#생존#전쟁#먼치킨,제우미디어,전체이용가,100원/회차 당,인더정글,완결,판타지,11.4만,9.8,전체 201,전체 105,19.10.10,25장
SSS급 촉수괴물이 지능을 얻음! [완결],#라이트노벨#먹방/요리#성장#먼치킨,제우미디어,전체이용가,100원/회차 당,꿈꾸는드워프,완결,판타지,16.8만,9.9,전체 263,전체 642,19.10.10,25장
근육조선,#대체역사#회귀#성장#노력#전쟁#왕족/귀족,kwbooks,전체이용가,100원/회차 당,차돌박E,완결,판타지,"1,244.7만",9.9,전체 566,전체 1.3만,19.10.08,21장
탑 셰프의 비밀 서고,#전문직#방송#시스템#먹방/요리#천재#노력#성장#요리사,문피아,전체이용가,100원/회차 당,레오퍼드,완결,현판,"1,744.3만",9.6,전체 365,전체 1.6만,19.10.07,17장
절대무적 최강 귀환자[완결],#차원이동#빙의#생존#무공#먼치킨,kwbooks,전체이용가,100원/회차 당,이온,완결,판타지,244.6만,8.2,전체 175,"전체 1,635",19.10.07,20장
나는 대한민국 대통령이다 [완결],#작가#정치가#회귀#경영/기업,스토리위즈,전체이용가,100원/회차 당,브라키오,완결,현판,32.8만,9.8,전체 201,전체 187,19.10.07,25장
[BL] 최애는 일반인,#현대물,교보문고,전체이용가,100원/회차 당,봄별해,완결,BL,25.3만,9.9,전체 90,전체 472,19.10.04,5장
"오, 나의 작은 공녀님",#로맨스판타지,교보문고,전체이용가,100원/회차 당,금빛꼬리,완결,로판,14.1만,9.6,전체 60,전체 240,19.10.04,3장
국뽕 스트라이커 박규태[완결],#스포츠#축구#회귀#성장#노력#고인물,kwbooks,전체이용가,100원/회차 당,엉심킬러,완결,현판,72.7만,9.7,전체 199,전체 568,19.10.04,25장
카드빨로 축구 스타,#스포츠#노력#성장#천재#축구,포텐,전체이용가,100원/회차 당,소구장,완결,현판,642.8만,9.7,전체 233,"전체 2,840",19.10.04,22장
나 혼자 무한 보급![완결],#이능력#생존#성장#시스템,kwbooks,전체이용가,100원/회차 당,아스트랄로,완결,판타지,237.4만,9.5,전체 202,"전체 1,874",19.10.02,23장
"레벨업은 개뿔, 난 벌크업이다",#게임#시스템#성장,에이시스미디어,전체이용가,100원/회차 당,건와,완결,판타지,637.7만,9.9,전체 311,"전체 8,297",19.10.01,3장
조선혼담공작소 꽃파당,#동양풍,교보문고,전체이용가,200원/회차 당,김이랑,완결,로맨스,1.9만,9.6,전체 49,전체 20,19.10.01,3장
신화를 계승중입니다,#천재#학원#시스템#먼치킨#영웅/신화#만능#이능력,kwbooks,전체이용가,100원/회차 당,묵종,완결,판타지,"1,281.7만",9.8,전체 310,"전체 9,065",19.09.30,17장
이번 생은 우주대스타,#전문직#방송#먼치킨#천재#노력#성장#착각#가수#배우,디앤씨미디어,전체이용가,100원/회차 당,손윤,월~금 연재,현판,1.9억,10.0,"전체 1,289",전체 28만,19.10.11,11장
내 재능 다재다능[연재],#스포츠#전문직#회귀#시스템#먹방/요리#축구#BJ,kwbooks,전체이용가,100원/회차 당,유선비,완결,현판,98.5만,9.2,전체 225,전체 799,19.09.26,25장
버림받느니 버리겠습니다,#로맨스판타지,고렘팩토리,전체이용가,100원/회차 당,엘루앙,완결,로판,542.8만,8.7,전체 171,전체 1만,19.09.25,0장
500년 만에 돌아온 천마,#퓨전#성장#먼치킨#마교#천마,에이시스미디어,전체이용가,100원/회차 당,L영G,완결,무협,68.2만,9.2,전체 185,전체 594,19.09.25,25장
회귀검사가 다 때려잡음 [완결],#먼치킨#전문직#회귀#법조인,제이플미디어,전체이용가,100원/회차 당,구양봉,완결,현판,382.1만,9.2,전체 220,"전체 3,001",19.09.25,15장
마법을 터치하라,#차원이동#마법사#성장#생존,디앤씨미디어,전체이용가,100원/회차 당,박력,완결,판타지,5.2만,9.9,전체 182,전체 15,19.09.25,27장
O급 무기제작가,#대장장이/생산직#천재,제이플미디어,전체이용가,100원/회차 당,신명,완결,판타지,322.7만,9.6,전체 284,"전체 5,056",19.09.25,3장
혈리연 [완결],#학사#책사,제이플미디어,전체이용가,100원/회차 당,일성,완결,무협,2.5만,10.0,전체 113,전체 5,19.09.23,25장
참공무적 [완결],#먼치킨#성장,제이플미디어,전체이용가,100원/회차 당,일성,완결,무협,2.7만,8.3,전체 127,전체 8,19.09.23,25장
볼륨을 높여라! [완결],#성장,제이플미디어,전체이용가,100원/회차 당,린치핀,완결,현판,2.8만,8.1,전체 150,전체 34,19.09.23,25장
망나니 헌터의 과외 수업,#이능력#망나니,스토리위즈,전체이용가,100원/회차 당,의현su,완결,판타지,221만,9.6,전체 225,"전체 1,458",19.09.20,20장
끝판왕이 돌아왔다[완결],#착각#성장#깽판#만능#전쟁#시스템#게임#레이드,kwbooks,전체이용가,100원/회차 당,노빠꾸맨,완결,판타지,195.7만,9.7,전체 194,"전체 1,949",19.09.20,15장
"황제, 달을 탐하다",#동양풍#가상시대물#순정남#왕족/귀족#순정녀,코핀커뮤니케이션즈,15세이용가,100원/회차 당,아일라,완결,로맨스,5.9만,10.0,전체 115,전체 48,19.09.19,5장
나 홀로 무공,#차원이동#천재#성장#귀환#성좌#신#무공,kwbooks,전체이용가,100원/회차 당,땅피,완결,판타지,"2,730.6만",9.4,전체 333,전체 2만,19.09.18,21장
올힘! 전직 대마법사[연재],#레이드#회귀,현나라,전체이용가,100원/회차 당,능지상승, 연재,판타지,43.2만,9.1,전체 105,전체 327,19.09.18,10장
알고보니 천재작가[완결],#전문직#먼치킨#천재#작가,kwbooks,전체이용가,100원/회차 당,강선우,완결,현판,136.2만,9.3,전체 200,"전체 1,096",19.09.16,27장
미래에서 온 진저 [완결],#로맨스판타지#회귀물#짝사랑녀#무심녀#존댓말남,제이플미디어,전체이용가,100원/회차 당,은연연,완결,로판,14.1만,9.9,전체 74,전체 437,19.09.11,3장
