cusno,age,region,product_20,product_21,price_20,price_21,quantity_20,quantity_21,amount_20,amount_21,age_group,married
1058,42,1,20,10,28645.449704704937,70390574.49795045,164813.28217762813,182518.9829859684,4721150585.28659,12847616069163.96,4,0.0
1058,42,1,20,30,43445.39262527926,71541798.03201745,119105.50063738156,174442.8362546903,1931955967.163003,12479954159465.346,4,0.0
1058,42,1,20,20,35600.51317800317,75177102.41877493,126352.1223655331,163776.3990820427,3824105010.2119775,12312235127568.883,4,0.0
1058,42,1,20,30,44500.05497605001,76769999.73659866,187294.9350138108,168830.51073010208,4041292424.5546536,12961118264279.752,4,0.0
1058,42,1,30,20,14621.566756327815,66165584.47298486,128596.75121730212,175957.89461486574,1880285982.5706632,11642356939828.467,4,1.0
1058,42,1,30,20,5358.807677189655,70696161.77589323,139428.69267553298,206168.2208838288,747171548.7301631,14575301896651.248,4,0.0
1058,42,1,30,10,11981.921188502787,74977678.92410561,167842.77580187662,162447.89840578503,2011078911.7176282,12179966368564.678,4,0.0
1058,42,1,30,10,13268.94865760066,71246915.61441456,187807.23056005337,163272.07195800325,2492004499.827518,11632631532982.479,4,0.0
1058,42,1,30,30,42030.64370606399,74776487.82669257,152720.0021056563,154139.09646507908,2037578090.8293912,11525980270438.377,4,1.0
1059,40,2,10,10,39182.78373291618,66518679.969518766,210988.46804544603,146485.53367026872,9390684940.000902,9744024334376.771,4,0.0
1059,48,2,30,10,10255.8611554968,67984084.70751,140087.18393314423,107771.1478650371,1436714708.0828693,7326722845482.267,4,0.0
1059,52,2,30,30,47925.61658881843,76470803.40618609,168123.7614533084,150689.32672196353,727540649.0947152,11523333879165.816,5,1.0
1059,48,2,30,10,3170.5765238993467,70239188.49637088,196213.67420568992,109925.84602284447,622110469.1045953,7721102219421.614,4,0.0
1059,49,2,20,10,15323.26787129132,62058002.80657217,167070.91556698648,128967.19928837995,2560072392.734829,8003446815394.035,4,0.0
1059,43,2,10,20,36629.24235602235,71118202.55059096,160599.60528962547,133983.9126360131,6432818983.827923,9528695037368.662,4,1.0
1059,52,2,30,10,13895.396446942135,78131760.27325724,190698.36329320853,130339.56167477006,2649829359.7421303,10183659386894.56,5,0.0
1059,46,2,10,30,46653.885854466105,72707469.62678029,143255.46737969568,116266.6501242522,5262329130.254315,8453453932516.558,4,1.0
1059,52,2,30,20,11359.188593207398,61410216.875601545,206135.3631075889,139505.88896704518,2341530465.2683887,8567086896889.833,5,0.0
1059,51,2,20,30,36478.40665102533,77361576.85954536,177808.0288064369,119591.55662408096,4939740115.636831,9251791399526.51,5,1.0
1060,20,8,20,30,37429.01765315491,55401433.58021261,134627.69836501285,113827.7476373734,2761085782.6855884,6306220400317.145,2,1.0
1060,20,8,20,10,18820.838756241566,76716883.43955508,132424.91785813865,102363.12221914517,2492348026.3165617,7852979715795.091,2,0.0
1060,20,8,30,20,3548.781273829371,72806793.65651782,187302.51305488136,89156.78266915806,664695650.8703443,6491219478872.395,2,0.0
1060,20,8,20,30,44733.98905739139,77350303.39528242,151659.71589223237,65439.75307249939,3919945461.5653443,5061784754270.192,2,1.0
1061,22,9,20,10,17599.346757040377,82401323.38452485,172866.5527370887,89825.02571028602,3042338404.3142314,7401700991576.537,2,0.0
1061,22,9,30,20,7348.134760390868,74638391.62793301,182976.97853881365,85973.23847094763,1344539496.3523505,6416904242516.266,2,1.0
1061,22,9,10,20,43580.45030194542,77889830.98530607,176016.00886099567,69898.55360378533,8365405094.55766,5444386526316.196,2,1.0
1061,22,9,30,20,1879.9014148756637,71556355.54673365,159905.11077853557,75588.4799122242,300605843.99841875,5408836143836.249,2,0.0
1061,22,9,10,10,49059.67886978943,68778609.77371866,179273.7357799536,71155.93156727524,8766108369.980436,4894006050351.053,2,0.0
1061,22,9,20,10,31904.58840707765,82506177.53260924,182661.93157217684,87999.50575850335,5827753744.452084,7260502844892.946,2,1.0
1061,22,9,10,20,45275.22028399764,66809646.63933835,151614.90625228971,103062.27216427232,5617237645.105559,6885553985142.351,2,1.0
1061,22,9,30,20,5846.518519674331,71046893.0305947,209760.8744360138,85120.45340405779,1226370837.0932367,6047543747713.814,2,0.0
1061,22,9,20,10,18401.98474944507,85247039.96944782,162616.3160796686,89977.53731166603,2992462968.509001,7670318719560.077,2,0.0
1061,22,9,30,30,37020.461634050895,75074808.47869337,191219.7813361621,106935.62239163158,2303744344.9942126,8028171370601.614,2,0.0
1061,22,9,20,20,48787.44273892699,85426763.77666306,143551.5519796459,89711.67888154916,4466222825.477835,7663778399821.953,2,0.0
1062,42,2,20,30,36375.795582850034,74549547.7197707,206162.68148329505,136223.10797906958,5364342080.086643,10155371088821.125,4,0.0
1062,40,2,30,10,7344.130094490625,57061091.296684034,168159.09359726997,112456.21203106022,1234982259.9499762,6416874181583.585,4,0.0
1062,46,2,30,20,11142.744689426994,72337146.40601933,127358.37402331558,123954.80870995123,1419121845.8023565,8966537145381.863,4,0.0
1062,50,2,20,10,31872.43347930038,83381283.87085181,172978.20177783622,122912.93818472345,5513236229.533084,10248638590180.887,5,0.0
1062,41,2,30,10,8339.025675370787,70684534.87075593,156288.72132321494,121392.96450064752,1303295659.8851593,8580605232310.456,4,0.0
1062,43,2,30,10,13327.00881197891,83284042.52447236,159012.15564373796,132193.54389643946,2119156399.475858,11009612731331.768,4,0.0
1063,39,1,30,10,3321.04933285386,70498782.017247,175950.0652684662,143380.96425501385,584338846.8754327,10108183344436.906,3,1.0
1063,39,1,20,10,16808.270482986038,69908245.36316611,146381.57895986948,200957.7955863368,2460421172.884064,14048606881490.613,3,0.0
1063,39,1,30,10,11201.136038164097,89552274.75696574,167918.10510079475,189622.07137848483,1880873538.5047386,16981087836071.043,3,0.0
1063,39,1,30,20,12293.603846868322,64406463.56319323,168179.8731360301,186301.0201654883,2067536735.350926,11998989867074.25,3,1.0
1063,39,1,30,30,41316.196959132285,94544197.7313118,190023.0841426404,152770.62991557148,2848759324.29284,14443576642274.848,3,1.0
1063,39,1,30,20,10898.9275682644,64136848.78171339,124645.05671805912,183270.55493840887,1358497444.9123342,11754395868225.426,3,0.0
1063,39,1,30,20,4187.911703820283,64427188.869279504,100246.03000247764,178927.1374994061,419821522.30889535,11527772481513.78,3,1.0
1063,39,1,30,30,43110.23211030563,65930238.46197219,158163.5007119608,149422.4710591101,178663290.78958124,9851459148504.268,3,1.0
1063,39,1,20,20,45295.575110153164,77563665.16318378,167479.28700723065,202006.20515578293,2753797201.9438205,15668341657588.555,3,1.0
1063,39,1,20,10,32918.50151543478,93173335.34728742,175326.32267584009,166875.35089937446,5771479818.700249,15548333030543.678,3,0.0
1063,39,1,30,10,10110.323548941591,87936015.35640587,177274.7678816781,209492.7693785029,1792305260.3472846,18421959385124.023,3,0.0
1063,39,1,20,30,37993.19558557462,82221670.7387663,157080.2958086394,188051.25507664267,3744605205.1413937,15461888376923.469,3,1.0
1064,32,10,30,20,5180.885397510305,78081716.0706371,166484.7733648658,155499.14370003282,862538531.2338457,12141639987613.16,3,0.0
1064,32,10,20,10,18675.08323082236,80367027.87277067,192572.8984125488,181301.00593317352,3596314905.855048,14570622997192.717,3,1.0
1064,32,10,20,10,18147.22368082413,76916392.49359228,142313.75414859693,188199.2661424132,2582599529.392401,14475608621615.885,3,0.0
1064,32,10,10,10,42936.45059905999,75151897.45795934,161978.8477196948,182528.63804557035,6212993076.39337,13717373489541.678,3,0.0
1065,29,1,30,10,13001.977472310613,72444220.44870783,157751.91992195704,170191.26840956806,2051086909.0390332,12329373767107.953,2,0.0
1065,29,1,30,10,5722.330909084663,74485257.51806797,145540.75105333125,172980.27458264848,832832338.2838737,12884480297834.68,2,0.0
1065,29,1,20,20,43387.15852937089,65841333.626486726,162609.98976828184,156690.46177243404,3880875964.657241,10316708969647.094,2,0.0
1065,29,1,30,10,9918.01217870185,77024915.45775758,131313.44331769712,185266.55984090504,1302368330.0521953,14270141108895.297,2,1.0
1065,29,1,30,10,13896.413050690711,68172671.04269572,177171.07722087554,147611.74808880963,2462042469.697107,10063087144495.688,2,0.0
1065,29,1,30,30,35731.311407670124,70142159.52290764,165396.77006756916,164932.3058012339,1643915804.6305685,11568708103991.133,2,1.0
1065,29,1,30,10,9457.175128249648,75141077.52541354,201467.6422091624,178357.70117803654,1905314775.0475898,13401989851473.387,2,0.0
1065,29,1,10,10,35632.82371926745,76352703.13030744,198109.72015162787,180703.8375999884,7654869610.752317,13797226466779.2,2,1.0
1065,29,1,30,10,10986.00101406085,88023732.40454409,154851.40728762338,156473.1808965793,1701197717.4905803,13773353403728.314,2,0.0
1065,29,1,30,20,1976.1058824250276,82459799.70813851,197443.3135653961,140617.04482391078,390168893.38206846,11595253351730.018,2,1.0
1065,29,1,10,30,42697.331881234364,73728490.82086347,146507.1025236677,132882.77132384235,7075504980.337099,9797246185800.81,2,1.0
1065,29,1,30,20,3476.873420546217,77991730.6966647,150190.59141247842,137993.79857186455,522193675.2981631,10762375176026.654,2,0.0
1065,29,1,30,20,3713.832974664007,77210440.17644982,147036.08893511625,170077.17708610365,546067475.5528643,13131733706786.068,2,0.0
1065,29,1,30,10,8120.010656978292,74300123.70585945,192944.66339403688,160340.73749782587,1566712722.9666688,11913336631177.2,2,0.0
1066,40,1,30,30,41634.99212548144,62856663.45777491,164452.3478632037,115758.4383661102,1985050872.1863563,7276189202776.168,4,1.0
1066,40,1,20,20,43302.16317579849,62815353.86688618,193746.87422182632,96023.49884498538,5515444321.380785,6031750059484.294,4,1.0
1066,38,1,30,20,10341.80513541721,66102004.90146534,161874.3656476153,87718.57100799284,1674073145.946911,5798373410719.878,3,0.0
1066,44,1,30,10,2144.2313610916913,65881222.516045325,186723.5805959033,76914.50356671547,400378557.36906785,5067221524189.944,4,0.0
1066,39,1,30,10,7792.896316527969,66656582.056732,172504.46803903455,87105.44931506882,1344309433.566009,5806151529858.395,3,0.0
1066,40,1,30,20,10933.233272954596,82862599.49785215,165132.54549011792,92411.03338029492,1805432640.8002458,7657418448174.023,4,0.0
1066,57,1,20,10,32722.897373871816,92388121.5511396,177842.1597971695,84572.41884423273,5819510743.79049,7813486912054.862,5,0.0
1066,54,1,30,20,11005.736688133324,73270693.66661811,154151.71858994776,108676.57590253852,1696553224.8241918,7962808101691.871,5,1.0
1067,46,1,30,20,7030.517310570545,71422064.4550117,161182.24439871204,144816.4581241713,1133194559.4017572,10343090406291.064,4,0.0
1067,46,1,30,10,12958.581427987,68052384.48000185,162917.0603388262,151661.70948120023,2111173992.4089506,10320940964508.98,4,0.0
1067,46,1,30,10,1532.2451042558885,72119867.21545802,172794.9674234307,153638.33962553443,264764242.8746074,11080376652996.984,4,0.0
1067,46,1,30,20,7538.4534034541375,88838119.8578805,191298.9509940736,133522.1427421197,1442098228.1984804,11861856120605.459,4,1.0
1067,46,1,30,10,5189.764376351179,78442269.34275413,159946.84577269276,184515.7089772136,830086442.300857,14473830941559.824,4,0.0
1067,46,1,30,10,6860.540067108115,71462029.32348888,173046.7153172495,171900.64242164668,1187193923.9154418,12284368749462.291,4,0.0
1067,46,1,20,20,41954.03091036585,70117369.63130404,190867.54564272508,146336.516989527,3056095487.651073,10260731652312.27,4,1.0
1067,46,1,30,10,14734.484237810295,63957674.95386684,114515.14643660268,176236.38413745485,1687321620.1606598,11271669371708.15,4,0.0
1067,46,1,30,10,10254.837479828382,74253798.9122033,171599.70579879792,176508.5805468605,1759727094.5530367,13106432646205.018,4,0.0
1067,46,1,30,10,13719.793938693141,71955817.46260111,127831.92987144784,170076.81544079247,1753827736.6217368,12238016286478.162,4,0.0
1067,46,1,30,20,6426.692122847635,79876561.80884981,195304.95340407657,160898.00730194367,1255164805.5951033,12851979625174.47,4,0.0
1068,37,1,20,10,27937.394863566085,75578567.64279576,178237.30138746958,100879.9052850042,4979485868.2781725,7624358745381.52,3,0.0
1068,37,1,30,20,9769.68302840869,87861753.5659183,183097.95295120933,73060.08504310192,1788808963.4838026,6419187187562.054,3,1.0
1068,43,1,30,10,12166.077631348844,87687752.96670064,160009.54230796808,77786.01264207547,1946688513.475337,6820880660822.967,4,0.0
1068,56,1,30,20,6833.856422840032,80965948.04076053,178380.35004473026,89920.29728818317,1219025700.861633,7280482118044.778,5,0.0
1068,30,1,30,10,14571.077540306494,75727521.51936138,175043.48693066085,93850.84825358546,2550572220.9922857,7107092130733.712,3,0.0
1068,57,1,30,30,44504.228087598465,63869857.80257049,187073.36266556967,91646.21156729777,2057246856.1096945,5853430500947.6,5,1.0
1068,47,1,30,10,4444.5665960005745,70811489.5533192,180919.92609172867,93917.54143311258,804110660.05819,6650441004064.274,4,0.0
1069,36,4,30,20,6319.210299771045,72227206.62350789,188193.565146822,170383.58488503748,1189234715.2264307,12306330390745.598,3,1.0
1069,36,4,10,30,41501.851567105456,71076295.80030505,152561.76037260253,195950.05583112309,6181054392.739793,13927404130339.195,3,0.0
1069,36,4,30,10,6585.253654478821,82023665.91794989,191303.08747556232,167624.00035226185,1259779355.9115283,13749135004724.24,3,0.0
1069,36,4,20,30,43325.24553390068,80928472.443654,178868.22101340373,200548.1385438892,4192067320.1924005,16230054503775.24,3,0.0
1069,36,4,30,10,10549.851252432221,82188242.26371503,171397.14844652294,181742.45467488884,1808214421.2018614,14937092894422.012,3,0.0
1069,36,4,20,10,27222.252004783786,88395229.90855014,175843.6777141913,149794.7551917043,4786860908.183698,13241141824265.686,3,0.0
1069,36,4,30,20,10637.158559999065,86418155.03637108,170515.14396530992,188633.26259659635,1813796623.2400694,16301338532089.162,3,0.0
1069,36,4,10,30,47233.78599884991,54170452.5213566,157842.19254923775,124000.55253656584,7561348366.859262,6717166043804.024,3,1.0
1069,36,4,20,20,43398.299499347806,77993764.88770068,164058.43099335182,137634.54716089027,5528516118.140734,10734636511691.627,3,0.0
1069,36,4,30,10,12376.95614291182,75196568.89056928,160153.93680676588,163609.4849406836,1982218251.9720125,12302871905492.672,3,0.0
1069,36,4,20,10,16642.32873488207,71954148.49836539,150926.46542799118,157409.4791136301,2511767852.446443,11326265035192.486,3,0.0
1069,36,4,30,30,40572.793026057174,88904011.44179918,175926.88412003036,161720.70920252902,376008172.9378813,14377619781317.518,3,1.0
1069,36,4,20,20,49886.386012262126,77706695.33011474,204398.2504626604,167771.80000299803,4478471800.899335,13036992147817.91,3,1.0
1069,36,4,30,10,14223.411348175083,72437323.36959821,184997.9183553788,213732.1715922236,2631301491.324662,15482186428112.354,3,0.0
1069,36,4,30,20,11615.993207017671,61601261.918281466,201022.2507622516,157861.51529347757,2335073099.3137174,9724468550410.307,3,0.0
1070,22,8,30,10,3664.1370248925896,80385052.07396574,135855.00347824654,84523.54468438885,497791348.26155466,6794429540930.768,2,0.0
1070,22,8,10,10,49743.162291117085,78416033.76758529,164211.3415162162,94558.19039579308,6073873060.114633,7414878251078.27,2,0.0
1070,22,8,30,20,6457.839623614283,93973063.46264634,149798.51253825962,92545.01457406716,967374769.8280538,8696738527720.343,2,1.0
1070,22,8,10,30,38483.53275740644,78724503.80587322,181867.0883286779,89179.02910982087,6379665355.801686,7020574816560.171,2,0.0
1070,22,8,30,20,5051.820236857349,71706150.92251402,144952.27657511632,96491.60142352009,732272844.1807162,6919041334430.0,2,1.0
1070,22,8,30,20,1656.330305792299,60472404.63630101,182609.0051326897,75108.22390223562,302460829.31185544,4541974907329.888,2,1.0
1070,22,8,30,20,10558.124081995826,65199545.17246744,191422.27703538665,122923.5522973579,2021060152.9977922,8014559700771.751,2,0.0
1070,22,8,20,10,20352.26865193836,74560535.1607873,166613.04960789086,103468.05839984884,3390953546.538528,7714633806340.323,2,0.0
1070,22,8,30,10,2946.5486625481435,74033160.60577035,171344.85227384584,93319.988032768,504875945.3020097,6908773661758.48,2,0.0
1070,22,8,30,10,2180.315097260969,84959508.40681183,155393.87018568866,93757.98305769564,338807601.1876682,7965632149796.015,2,1.0
1070,22,8,30,20,10443.877534898005,76582373.9044494,177007.75437496664,85759.33115365088,1848647309.4194582,6567653164204.389,2,1.0
1070,22,8,30,30,38409.981287397306,66019169.87326539,170385.004096641,94060.56453577378,764035990.7705761,6209800388462.491,2,1.0
1070,22,8,20,30,48259.77245341061,62835889.72461289,168975.01433346944,89131.83420214911,5504158856.719471,5600678104878.722,2,1.0
1071,48,1,30,20,9888.408816715879,76267248.38245969,149889.42048125854,78512.8166367427,1482167867.0193105,5987956487640.969,4,0.0
1071,33,1,30,20,8639.971940838983,71607650.50083058,168709.32930953355,68893.15713645122,1457643871.3921337,4933277118125.801,3,0.0
1071,52,1,20,10,27936.13898628857,69074725.33515584,152557.30529831033,90390.50612027956,4261862084.187255,6243699383164.034,5,0.0
1071,53,1,30,10,11054.806137584426,89350051.7632797,198807.32930975017,98116.62734048096,2197776484.2501945,8766725731710.398,5,0.0
1071,37,1,30,30,36122.28587299621,78682510.5882541,151271.17329677544,87264.42827524053,506671371.3999265,6866184301744.553,3,1.0
1071,49,1,20,30,40226.283946435506,80763878.59039715,174096.43723163867,63862.41091942023,4084327431.9080043,5157776001986.108,4,0.0
1072,39,6,30,20,10537.774712180646,92470333.30995864,171332.88961129726,128245.91812259682,1805467391.5107663,11858942794438.193,3,1.0
1072,31,6,20,20,38868.492227231174,75339037.20043363,178552.6431457822,145168.3585179524,4108320387.943236,10936844362709.902,3,0.0
1072,28,6,20,10,18432.72270284717,69172287.91558972,177841.2606148189,116473.67814549294,3278098642.0377326,8056750799267.768,2,0.0
1072,27,6,30,20,4268.58182414084,82991626.45339726,134549.97269742846,113711.68945826452,574337567.8948894,9437118054905.0,2,0.0
1072,35,6,20,20,45778.66594031224,70025034.53539374,139826.68919925575,135719.90846421558,2568714493.6298075,9503791277347.174,3,0.0
1072,28,6,30,10,14261.092736589511,81531043.3627557,147184.79155671046,133306.9791585486,2099015961.8058448,10868657098333.598,2,1.0
1073,39,1,20,20,37745.300555136186,58566038.36925461,177783.27296893942,169024.601479124,6188889939.450218,9899101295574.346,3,1.0
1073,39,1,30,10,1203.5225118851233,80360633.14766933,159995.731661784,172396.30762467586,192558464.86048844,13853876433039.326,3,0.0
1073,39,1,20,10,19370.995476941924,74917024.41363789,158448.72812897223,202439.2730155108,3069309595.913522,15166147958782.127,3,0.0
1073,39,1,30,20,11647.662299463449,88785127.00535797,162657.50861305135,161127.95158068684,1894579730.7968895,14305765645204.451,3,0.0
1074,45,1,10,20,39420.69011298569,83393006.4186374,136089.88525491688,96789.96278482268,6073079724.516916,8071605987774.393,4,1.0
1074,49,1,30,10,7616.51235498088,65961598.15157051,163573.90945456666,93115.25865722827,1245862702.3132308,6142031273327.638,4,0.0
1074,36,1,20,30,39397.38137720409,72894530.76245473,186916.3349567535,100525.70298277932,3653375798.5141788,7327773948495.595,3,1.0
1074,43,1,30,20,6059.493083829549,89105808.25051847,128474.0692886371,86688.13995080853,778487734.3059347,7724416776050.8545,4,0.0
1074,41,1,30,20,6363.871622283204,72749796.50449085,141139.65368446603,106470.68954362105,898194636.8614523,7745720997991.253,4,0.0
1074,42,1,10,10,47141.278819789986,94936491.64891082,184565.4188632129,112062.1511192879,8481775340.452462,10638787473895.258,4,0.0
1074,58,1,20,20,37221.956731889564,76630473.10573657,163069.68329338386,75937.68912012185,5304349666.324875,5819141043831.282,5,0.0
1074,46,1,30,10,5235.813531902241,88845300.35103172,162258.86678542962,93639.88642963444,849557170.3862755,8319463834677.371,4,0.0
1074,31,1,20,30,45636.09825087157,78141877.73428065,186868.69445859856,102252.44157268808,3630212628.3073854,7990197787404.668,3,0.0
1074,35,1,20,30,44285.84421440121,69055697.43395628,179432.59341595235,93521.7237165353,3880723904.0241737,6458207856471.115,3,1.0
1074,56,1,30,20,9045.173379076956,83788186.89113863,185936.0870385755,85117.2287576273,1681824144.6910589,7131818270799.875,5,0.0
1075,39,1,20,10,18034.400168277287,93104995.3502,155688.7595216767,95037.03319881724,2807753390.9166083,8848422534072.682,3,0.0
1075,39,1,10,20,36020.90039427855,73709635.5056599,202209.83283036103,93980.37055525927,7376820749.771798,6927258858315.013,3,1.0
1075,42,1,20,30,46149.74795358071,78475340.80526468,145178.87720935995,93086.75449953528,4791686707.4742565,7305014783807.037,4,0.0
1075,46,1,30,20,13980.998226502625,85267166.96469721,173642.92227002024,88958.43270818998,2427701388.301886,7585233534647.017,4,0.0
1075,48,1,20,20,37992.8823790008,98310873.95406877,167966.46083957914,87415.1924915879,3981412640.596908,8593863970711.157,4,0.0
1075,56,1,30,10,7710.180512935023,87012021.10921563,161619.1454979381,86235.78369976903,1246112786.1354125,7503549831654.057,5,0.0
1075,56,1,20,10,33832.20941054482,65309061.56677003,169975.6106719268,78374.11968447383,5750650454.937865,5118540207714.704,5,1.0
1075,34,1,30,10,10636.91255881583,64509169.81317602,133081.2368952135,95946.81404250226,1415573480.0734408,6189449320101.0,3,0.0
1075,42,1,30,20,1038.91832010605,69867489.3486327,141163.56145144184,84863.60483163712,146657410.12331912,5929207006660.98,4,0.0
1076,50,2,30,10,4050.0996586500173,79401556.96660097,154598.8506401514,117858.62090305483,626140752.2053622,9358158001638.936,5,0.0
1076,43,2,30,20,9596.029921973515,91991933.5746733,152307.59034023774,131342.76902667884,1461548194.2486057,12082475283815.896,4,1.0
1076,53,2,20,20,35248.281905664226,74248632.01110654,173431.55105336822,111233.91502662952,5890384491.5389185,8258966023966.909,5,1.0
1076,50,2,10,10,48545.07680791849,77932528.8022175,188276.8933369149,109181.12139135267,9173948547.64265,8508760887489.997,5,0.0
1076,44,2,30,10,9018.922049989975,81088836.88645509,163498.07141790373,149066.7389362327,1474576361.4417677,12087648478795.957,4,0.0
1077,50,2,20,10,26932.60606389596,69638896.29175885,184337.65807512644,118146.21672460606,4964693527.678531,8227572133748.506,5,0.0
1077,41,2,20,10,30047.328908352807,64349469.6647021,168493.237017666,114281.4861968261,5062771711.502856,7353953029259.732,4,0.0
1077,40,2,30,30,45758.48253317799,72735028.23769648,148793.33454787926,168806.2825097273,563706139.3261614,12278129725045.584,4,1.0
1077,54,2,30,20,12823.012346400286,61838027.92476158,164599.80280651263,110635.35918987107,2110665303.602964,6841472431049.275,5,0.0
1077,44,2,30,10,1722.4882826034168,74228337.79982495,157256.5925864129,117713.55783711186,270872638.09223557,8737681734752.371,4,0.0
1077,53,2,30,30,41805.16914791666,70467045.65706223,180427.7394616199,132289.16956475534,182826230.03769773,9322026951654.463,5,0.0
1077,44,2,20,30,43386.79192234944,76614766.00278072,183685.85249701832,116526.30258446952,3911457345.65953,8927635405678.355,4,0.0
1077,45,2,10,30,47108.267896658144,67458932.78166637,186653.420976362,101659.6647006779,9041071419.88627,6857852487649.771,4,1.0
1077,42,2,30,20,14312.727638235143,77042328.65602006,184258.2257769073,111274.6580886534,2637237800.649312,8572858779552.297,4,0.0
1077,50,2,30,20,14515.346226980906,76723893.88677977,166167.97850176055,130689.61295981826,2411985739.790574,10027015996833.414,5,0.0
1078,26,9,30,10,11322.350639301947,85690005.8873343,171220.71463964065,98138.34914614746,1938620967.8618715,8409475716106.6455,2,0.0
1078,26,9,30,20,8642.505571386573,76131973.6315973,175975.04219068022,99363.42209506533,1520865282.5579412,7564733430886.785,2,0.0
1078,26,9,20,10,18154.25908116786,66844815.231839925,151395.0955101448,86859.43720474544,2748465787.5093217,5806103031092.812,2,0.0
1078,26,9,30,10,9681.70280071393,73177150.80701661,162818.43599978645,110679.31567677438,1576359707.8269944,8099196974496.717,2,0.0
1078,26,9,20,10,31978.99798115993,99588960.07172784,211855.87422951745,102295.90571409155,6774938574.28261,10187542869661.9,2,0.0
1078,26,9,20,20,47258.390215009145,87029555.02548875,152742.86129709607,88976.87870410256,2937606939.047165,7743618161174.933,2,1.0
1078,26,9,20,20,37309.31760831918,66405288.992775366,162918.65285059522,94982.5002511777,2796511450.0168138,6307340378435.813,2,0.0
1078,26,9,30,30,45210.64619806918,73259981.09254283,143231.4844419812,88232.2777422957,1243670465.169704,6463894999152.57,2,0.0
1078,26,9,30,30,45120.17924271469,77987969.23845187,150402.86301870836,106227.3858143896,1116191593.9199846,8284458097173.775,2,0.0
1078,26,9,30,20,9736.4829079648,76092206.17125852,161102.46171042125,90585.14522631328,1568571364.8745704,6892823546614.025,2,0.0
1079,66,2,30,30,46126.079788922856,77539060.32742135,172960.0450158496,129408.64644903908,407139726.3903938,10034224843901.982,6,1.0
1079,66,2,20,10,22399.008561062285,72466322.22661616,162479.43717983057,119992.94843094732,3639378304.3876066,8695447665918.765,6,1.0
1079,66,2,20,10,34421.675161477906,68098119.87530908,145253.3093119046,136258.33590555578,4999862229.264054,9278936492506.67,6,0.0
1079,66,2,30,10,9691.810372502034,75037353.77004525,157869.46435293945,133029.86822368397,1530040912.1171587,9982209283883.074,6,0.0
1079,66,2,30,20,3761.6144886825555,74010760.76530565,147505.83387399086,117900.59410779922,554860081.8656061,8725912664599.733,6,0.0
1079,66,2,30,30,35630.15330371785,83404284.66512579,190270.4154942301,113915.12879715266,579248988.1148704,9501009829862.19,6,0.0
1079,66,2,30,10,9414.438985784684,65669086.7668783,171224.94732600253,119048.52942754568,1611986819.444847,7817808208446.762,6,0.0
1079,66,2,20,10,27235.237141332054,69736095.17382506,161263.76259208895,145052.37210151434,4392056816.499016,10115386026060.291,6,0.0
1079,66,2,30,10,3818.992643427165,102851116.91142772,149433.57070845232,141104.60948740316,570685707.2166325,14512766687130.256,6,0.0
1080,41,2,30,10,11910.228532844027,70710144.37789075,156178.49822097243,139335.8857063457,1860121605.7281559,9852460595316.988,4,0.0
1080,46,2,30,30,42508.57574160752,69034545.50558315,154792.39092849576,166579.55280674034,2240908968.1914263,11499743718536.607,4,1.0
1080,42,2,20,20,40417.64977659652,83447303.60619038,168061.94527047008,132032.81546831317,3633962100.566673,11017782438364.44,4,1.0
1080,50,2,20,10,31022.497866759535,75813143.18605563,161468.04917799405,126617.62051072068,5009142211.174144,9599279793656.922,5,0.0
1080,52,2,30,10,10251.872214160025,70884737.0133478,144512.37250146994,157733.79686549143,1481522376.2501628,11180918708927.184,5,0.0
1080,51,2,30,10,7115.40380142773,76104976.03018668,195929.4780066968,140521.0974348772,1394117352.6206012,10694354752016.857,5,0.0
1080,49,2,30,30,45482.58249599417,81419210.5910089,146402.57589288527,132532.91339207132,1987602216.6344886,10790725185708.998,4,0.0
1080,50,2,10,10,44287.366864794305,68248383.50866802,164677.22109490726,160505.8684534644,8072880451.185395,10954266065603.86,5,1.0
1080,53,2,30,10,2255.465576906213,67458707.96544318,168524.17177247777,145407.36897140622,380100468.3094533,9808993239465.537,5,1.0
1080,48,2,30,20,1562.6058087495855,81985099.8375459,154893.44427547845,149018.41206116576,242037395.76209286,12217289390467.229,4,1.0
1081,66,1,20,30,40435.79612742865,71874938.63296548,141792.45081525412,170654.35889896992,3245270251.7061353,12265771573311.53,6,1.0
1081,66,1,20,20,38022.0579250178,78230182.84267874,156845.6787195965,86870.12724563452,5349427813.994486,6795865937992.757,6,1.0
1081,66,1,30,10,13187.65069935242,67981228.38141382,149769.6279514185,127896.24851315728,1975109538.7952757,8694544079299.002,6,0.0
1081,66,1,10,30,46394.50850656304,80966206.20694113,193220.2908272911,144304.75166835086,8648163139.443974,11683808280221.127,6,1.0
1081,66,1,30,30,38689.749718419764,77529538.56175944,178903.06304525095,93747.61360429385,1481884467.7234452,7268209224007.023,6,1.0
1081,66,1,30,20,8075.2738211183705,93939219.25480376,133118.9827111132,113348.8450452876,1074972236.1809614,10647902006988.049,6,0.0
1081,66,1,30,10,4940.09841689468,63338485.80198671,175136.7019239484,140167.09130955389,865192543.9146528,8877971322815.953,6,0.0
1081,66,1,10,10,40905.96407380632,71542299.36301795,166486.2377972018,139169.10744855003,6267478105.312047,9956477947168.178,6,0.0
1081,66,1,30,20,14973.622683430769,80077709.25652236,154810.08362974148,144751.2969083772,2318067779.8621116,11591352268333.574,6,1.0
